#{"t_start": 1709894535.0257888, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle
209.0,209,32.404583,0.0,0.0,0.0,1.4253731343283582,0.8738434497355194,0.7285714285714285,0.0,0.0,152234,0,0
209.0,209,56.919447,0.0,0.0,0.0,1.8171641791044777,0.8155395366576719,0.6229116945107399,0.002386634844868735,0.0,258783,0,0
209.0,209,77.348778,0.0,0.0,0.0,2.0111940298507465,0.7784908553658205,0.49522292993630573,0.0589171974522293,0.0,328867,0,0
209.0,209,95.835458,0.0,0.0,0.0,2.1007462686567164,0.7578636913657232,0.38948626045400236,0.08124253285543608,0.0,361921,0,0
209.0,209,113.74317,0.0,0.0,0.0,2.156716417910448,0.7419769330557607,0.32217973231357555,0.09369024856596558,0.0,406842,0,0
209.0,209,130.335519,0.0,0.0,0.0,2.421641791044776,0.7049307528947958,0.2836653386454183,0.11872509960159362,0.0,473833,0,0
209.0,209,145.446472,0.0,0.0,0.0,2.667910447761194,0.6791315106969644,0.24180327868852458,0.12090163934426229,0.0020491803278688526,486432,0,0
209.0,209,159.329594,0.0,0.0,0.0,2.9477611940298507,0.6489725530190356,0.21578003586371788,0.11297071129707113,0.01852958756724447,528109,0,0
209.0,209,173.065768,0.0,0.0,0.0,2.876865671641791,0.6517246771412016,0.20244420828905418,0.09936238044633369,0.022848034006376194,528475,0,0
209.0,209,185.070879,0.0,0.0,0.0,2.985074626865672,0.6380456862766625,0.1831659493065519,0.09182209469153516,0.026303204208512673,533770,0,0
209.0,209,198.826018,0.0,0.0,0.0,3.156716417910448,0.6199624860607842,0.17347826086956522,0.08434782608695653,0.035652173913043476,555054,0,0
209.0,209,211.164068,0.0,0.0,0.0,3.2425373134328357,0.6070778265888155,0.1590275009964129,0.07811877241929055,0.04424073335990435,570804,0,0
209.0,209,222.915249,0.0,0.0,0.0,3.3022388059701493,0.5879417936383322,0.15121412803532008,0.0728476821192053,0.049300956585724795,597744,0,0
209.0,209,234.463285,0.0,0.0,0.0,3.425373134328358,0.5789475838720483,0.1434916296549368,0.06867099419200547,0.05466347796378545,616456,0,0
209.0,209,245.230614,0.0,0.0,0.0,3.582089552238806,0.5581895430605053,0.13488520408163265,0.06536989795918367,0.057716836734693876,647290,0,0
209.0,209,255.444489,0.0,0.0,0.0,3.548507462686567,0.5589428358204095,0.12675635276532138,0.06098654708520179,0.054708520179372194,643976,0,0
209.0,209,265.644677,0.0,0.0,0.0,3.6007462686567164,0.550032852652759,0.12267867191896455,0.06077658975801913,0.057681485649971866,648216,0,0
209.0,209,275.857418,0.0,0.0,0.0,3.779850746268657,0.5354794315612338,0.1211799096465586,0.05368057401009833,0.06510762689343609,654455,0,0
