#{"t_start": 1708453251.2285779, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
199.0,199,8.577019,0.0,0.0,0.0,1.671641791044776,0.8573076458438876,2.3,0.0,0.0,138677
199.0,199,16.37186,0.0,0.0,0.0,2.220149253731343,0.7874812915972749,2.092731829573935,0.06516290726817042,0.0,235402
199.0,199,23.587981,0.0,0.0,0.0,2.4365671641791047,0.75456577756046,1.705685618729097,0.2709030100334448,0.0,297717
199.0,199,30.895092,0.0,0.0,0.0,2.6977611940298507,0.7194147393452479,1.4981179422835633,0.4077791718946048,0.0,342283
199.0,199,37.908606,0.0,0.0,0.0,2.8544776119402986,0.6985084138971959,1.3493975903614457,0.5050200803212851,0.0,379831
199.0,199,44.862825,0.0,0.0,0.0,3.2574626865671643,0.648848351249138,1.2560669456066946,0.5807531380753138,0.03765690376569038,446833
199.0,199,51.810648,0.0,0.0,0.0,3.417910447761194,0.6246069733085378,1.1779053084648494,0.6219512195121951,0.08464849354375897,499975
199.0,199,58.592135,0.0,0.0,0.0,3.6492537313432836,0.597809595073564,1.1224105461393596,0.6290018832391714,0.13559322033898305,520330
199.0,199,65.276596,0.0,0.0,0.0,3.5186567164179103,0.6054642900290137,1.0831473214285714,0.625,0.13337053571428573,526361
199.0,199,71.993303,0.0,0.0,0.0,3.888059701492537,0.5629701352894595,1.0517327975891513,0.6127574083375188,0.19889502762430938,557694
199.0,199,78.756755,0.0,0.0,0.0,4.08955223880597,0.5431724116122261,1.026027397260274,0.6178082191780822,0.2273972602739726,574348
199.0,199,85.436808,0.0,0.0,0.0,4.119402985074627,0.5308420944139157,1.007534533277522,0.6128087065717873,0.235663457513604,587054
199.0,199,92.208775,0.0,0.0,0.0,4.037313432835821,0.5335259271289636,0.9779752704791345,0.6124420401854714,0.2546367851622875,597308
199.0,199,98.804679,0.0,0.0,0.0,4.257462686567164,0.5053342886748967,0.9540724793684966,0.609616074632221,0.2960172228202368,621651
199.0,199,105.287235,0.0,0.0,0.0,4.332089552238806,0.49951263657645506,0.9356999330207636,0.6118553248492967,0.30910917615539185,648737
198.0,199,112.065142,0.005025125628140704,0.000314070351758794,0.007836990595611285,4.5335820895522385,0.47711234585850687,0.9258793969849246,0.6014447236180904,0.35238693467336685,666724
197.0,199,118.50608,0.010050251256281407,0.0008867868755542418,0.010954616588419406,4.5111940298507465,0.47758632222333713,0.9097900029577048,0.5918367346938775,0.3673469387755102,664938
193.0,199,125.073658,0.03015075376884422,0.002512562814070352,0.05008347245409015,4.458955223880597,0.4692305158806452,0.8905987688864018,0.5892557358701734,0.380805819809737,684708
184.0,199,132.033005,0.07537688442211055,0.006347527109230362,0.09774436090225563,4.57089552238806,0.4615902955136474,0.8821181479510378,0.5835550824906865,0.4004789781798829,684125
198.0,199,138.531395,0.005025125628140704,0.00628140703517588,0.0041390728476821195,4.507462686567164,0.47760407006509215,0.8713346814964611,0.5889787664307381,0.397623862487361,668569
199.0,199,144.998397,0.0,0.0059822924144532184,0.0,4.541044776119403,0.4774216317172222,0.8611311672683514,0.5956678700361011,0.4050541516245487,661372
194.0,199,151.490824,0.02512562814070352,0.006852444038373686,0.026211278792692614,4.600746268656716,0.4765147679512741,0.8638767532766153,0.5897907564957462,0.4060703610025293,666124
190.0,199,157.994461,0.04522613065326633,0.008520865195542932,0.06752411575562701,4.503731343283582,0.48363733360154537,0.857457589777484,0.5924212381581846,0.4144084600132188,658191
187.0,199,164.449552,0.06030150753768844,0.010678391959798994,0.08234362628661916,4.57089552238806,0.47740199796639454,0.8571730850613627,0.5873889123994922,0.42340245450698266,647214
192.0,199,171.029233,0.035175879396984924,0.011658291457286432,0.0425208807896735,4.485074626865671,0.49006793335449306,0.8491256608377389,0.5892639284261895,0.43940626270841804,657639
