#{"t_start": 1708449843.1103015, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
199.0,199,5.526478,0.0,0.0,0.0,1.9253731343283582,0.8295556093495848,2.36,0.0,0.0,130990
199.0,199,10.996452,0.0,0.0,0.0,2.5522388059701493,0.7540130730361247,1.74937343358396,0.3583959899749373,0.0,221413
199.0,199,16.466325,0.0,0.0,0.0,2.970149253731343,0.6954985881130314,1.3779264214046822,0.5585284280936454,0.0,282001
199.0,199,21.975249,0.0,0.0,0.0,3.3582089552238807,0.6473559419588663,1.21831869510665,0.5834378920953576,0.0903387703889586,317950
199.0,199,27.402601,0.0,0.0,0.0,3.5858208955223883,0.6199647520649816,1.106425702811245,0.5823293172690763,0.1706827309236948,348721
199.0,199,32.891335,0.0,0.0,0.0,4.451492537313433,0.5092485116589212,1.0435146443514645,0.5631799163179916,0.3941422594142259,419975
191.0,199,38.487761,0.04020100502512563,0.00574300071787509,0.04776119402985075,4.5335820895522385,0.503690107033544,1.0122655122655122,0.564935064935065,0.4213564213564214,453302
188.0,199,44.147345,0.05527638190954774,0.01193467336683417,0.07435508345978756,4.615671641791045,0.4931486729607335,1.0108005082592122,0.5508259212198221,0.4256670902160102,472183
195.0,199,49.68638,0.020100502512562814,0.012841987716359575,0.02323580034423408,4.604477611940299,0.495251583811367,0.961560203504805,0.5415488976823064,0.4578858111927643,478017
191.0,199,55.274453,0.04020100502512563,0.015577889447236181,0.046341463414634146,4.597014925373134,0.491271617253231,0.9520408163265306,0.5331632653061225,0.45663265306122447,501710
193.0,199,60.841976,0.03015075376884422,0.016902695294655094,0.04031620553359684,4.5559701492537314,0.4912219670626862,0.9377612633534603,0.5457501161170459,0.4417092429168602,514035
192.0,199,66.42768,0.035175879396984924,0.018425460636515914,0.04738955823293173,4.593283582089552,0.4860562802121802,0.91727078891258,0.5398720682302772,0.4579957356076759,533414
195.0,199,71.967726,0.020100502512562814,0.018554310011596443,0.030473135525260625,4.496268656716418,0.4888587054103726,0.8988188976377953,0.5413385826771654,0.4519685039370079,544904
192.0,199,77.60784,0.035175879396984924,0.01974156496769562,0.05684547638110488,4.563432835820896,0.4815930438178185,0.8850658857979502,0.5541727672035139,0.45021961932650073,559320
192.0,199,83.216921,0.035175879396984924,0.020770519262981575,0.046031746031746035,4.626865671641791,0.47518095159574164,0.8714090287277702,0.5523255813953488,0.45690834473324216,579218
189.0,199,88.849159,0.05025125628140704,0.022613065326633167,0.0713166144200627,4.641791044776119,0.4726072051857875,0.8650819145518792,0.5525216832637327,0.4600064246707356,586037
187.0,199,94.460961,0.06030150753768844,0.024830032515518772,0.08763693270735524,4.615671641791045,0.4753203149424104,0.8581818181818182,0.5442424242424242,0.4572727272727273,587536
