#{"t_start": 1708612852.9802809, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
199.0,199,31.434593,0.0,0.0,0.0,1.376865671641791,0.879101589244926,2.425,0.0,0.0,145659
199.0,199,54.496815,0.0,0.0,0.0,1.7537313432835822,0.8201688955311291,2.2280701754385963,0.022556390977443608,0.0,249760
199.0,199,73.547369,0.0,0.0,0.0,1.8619402985074627,0.7936939070769724,1.8478260869565217,0.22408026755852842,0.0,318286
199.0,199,91.844992,0.0,0.0,0.0,2.037313432835821,0.7654226844045978,1.602258469259724,0.37641154328732745,0.0,362981
199.0,199,108.186455,0.0,0.0,0.0,2.156716417910448,0.7420401255849627,1.4598393574297188,0.464859437751004,0.0,393290
199.0,199,123.859527,0.0,0.0,0.0,2.451492537313433,0.6922275600967002,1.3347280334728033,0.6209205020920502,0.0,465418
199.0,199,137.431173,0.0,0.0,0.0,2.6343283582089554,0.6714470453133814,1.2439024390243902,0.6621233859397417,0.03945480631276901,512629
199.0,199,150.215678,0.0,0.0,0.0,2.8843283582089554,0.6470900586790734,1.1858129315756434,0.6629001883239172,0.09981167608286252,546327
199.0,199,162.110313,0.0,0.0,0.0,3.08955223880597,0.6193511864725361,1.1372767857142858,0.6534598214285714,0.13560267857142858,559998
199.0,199,173.067911,0.0,0.0,0.0,3.2313432835820897,0.6075112121634553,1.0894023103967856,0.6569563033651431,0.17277749874434958,568913
199.0,199,184.437724,0.0,0.0,0.0,3.220149253731343,0.5930400252438671,1.060730593607306,0.673972602739726,0.19954337899543378,593042
199.0,199,195.035335,0.0,0.0,0.0,3.6417910447761193,0.544173656870285,1.0372540812055253,0.6567601506906655,0.2674759313520301,634234
199.0,199,204.797393,0.0,0.0,0.0,3.4440298507462686,0.5651412471596936,1.017001545595054,0.6495363214837713,0.27125193199381764,622987
199.0,199,214.267301,0.0,0.0,0.0,3.8059701492537314,0.5292534148358614,0.9913885898815931,0.6376031575170434,0.33476856835306784,665189
199.0,199,222.616122,0.0,0.0,0.0,3.9291044776119404,0.5107543804220643,0.971868720696584,0.6352980576021433,0.35565974547890156,684017
199.0,199,230.725287,0.0,0.0,0.0,4.048507462686567,0.49443224486612464,0.9569858712715855,0.6417582417582418,0.3711145996860283,690598
196.0,199,238.518386,0.01507537688442211,0.0008867868755542418,0.025821596244131457,3.925373134328358,0.5019969722400702,0.9384797397219757,0.645075421472937,0.3794735285418515,695295
192.0,199,246.305025,0.035175879396984924,0.0027917364600781687,0.049248747913188645,3.951492537313433,0.5032688707957652,0.9227539882451721,0.6389588581024349,0.3809123985446404,692866
188.0,199,254.603516,0.05527638190954774,0.005554086220576567,0.07593984962406015,3.917910447761194,0.5087919290986467,0.9202339803243819,0.6298856687051316,0.40202073916511566,687425
193.0,199,262.300073,0.03015075376884422,0.0067839195979899495,0.041390728476821195,3.8992537313432836,0.5067761347379655,0.9150227617602428,0.6241780475467881,0.40364188163884673,687570
196.0,199,270.483708,0.01507537688442211,0.007178750897343862,0.02753737214791503,3.9365671641791047,0.5067209075504856,0.9019277108433735,0.6253012048192771,0.4202409638554217,681625
196.0,199,278.458595,0.01507537688442211,0.007537688442211055,0.020651310563939634,4.018656716417911,0.5007018334064358,0.8985273815002301,0.6258628624022089,0.41785549930971005,695274
188.0,199,286.155298,0.05527638190954774,0.009613283810356128,0.08762057877813505,4.003731343283582,0.5045229446477736,0.8870754300838112,0.629686810763123,0.427437141596824,685281
187.0,199,293.864035,0.06030150753768844,0.011725293132328308,0.0791765637371338,3.9925373134328357,0.5084162176768922,0.8820165219233214,0.6324931158652828,0.43274729930099554,676943
195.0,199,301.861997,0.020100502512562814,0.012060301507537688,0.02885345482156416,3.9738805970149254,0.499594252288405,0.8773393002441009,0.6360862489829129,0.44100895036615134,685810
