#{"t_start": 1710149226.650132, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle
209.0,209,9.322922,0.0,0.0,0.0,1.671641791044776,0.8553186800489196,0.7285714285714285,0.0,0.0,145187,0,0
209.0,209,17.910908,0.0,0.0,0.0,2.279850746268657,0.7804112184607644,0.6085918854415274,0.03341288782816229,0.0,250137,0,0
209.0,209,25.959651,0.0,0.0,0.0,2.544776119402985,0.740217189133604,0.4840764331210191,0.08439490445859872,0.0,320497,0,0
209.0,209,33.818125,0.0,0.0,0.0,2.8470149253731343,0.7007790600720618,0.3906810035842294,0.1063321385902031,0.0,361979,0,0
209.0,209,41.551155,0.0,0.0,0.0,2.9328358208955225,0.6836258564691601,0.33365200764818354,0.1089866156787763,0.0,399111,0,0
209.0,209,49.26265,0.0,0.0,0.0,3.406716417910448,0.6289317509551077,0.29243027888446216,0.12111553784860558,0.018326693227091632,473336,0,0
209.0,209,56.823094,0.0,0.0,0.0,3.3992537313432836,0.6201142149346075,0.2609289617486339,0.11885245901639344,0.02117486338797814,497651,0,0
209.0,209,64.238256,0.0,0.0,0.0,3.7723880597014925,0.572716149239664,0.23430962343096234,0.11177525403466826,0.04064554692169755,538730,0,0
209.0,209,71.634523,0.0,0.0,0.0,3.9888059701492535,0.544707799135515,0.21891604675876727,0.09776833156216791,0.052072263549415514,566564,0,0
209.0,209,78.929159,0.0,0.0,0.0,4.253731343283582,0.522038624809848,0.1999043519846963,0.0899091343854615,0.06025824964131994,586606,0,0
209.0,209,86.447274,0.0,0.0,0.0,4.5559701492537314,0.4891821272962251,0.18782608695652173,0.08043478260869565,0.06608695652173913,602127,0,0
209.0,209,93.53492,0.0,0.0,0.0,4.458955223880597,0.4874265879330414,0.17417297728178557,0.07931446791550419,0.0657632522917497,619012,0,0
204.0,209,100.417939,0.023923444976076555,0.001840264998159735,0.039473684210526314,4.503731343283582,0.48780219544267683,0.16439366015481016,0.07740508661997789,0.07113896056026539,643331,0,0
199.0,209,107.453665,0.04784688995215311,0.005126452494873548,0.05318352059925094,4.529850746268656,0.4697304865357203,0.1565934065934066,0.07348901098901099,0.07554945054945054,663234,0,0
200.0,209,114.728021,0.0430622009569378,0.007655502392344498,0.0622655663915979,4.567164179104478,0.47220884772994975,0.1449228791773779,0.06812339331619537,0.07808483290488431,666191,0,0
209.0,209,121.873498,0.0,0.007177033492822967,0.0,4.522388059701493,0.4739963644561689,0.13760915386931646,0.06504065040650407,0.07738632941884975,675590,0,0
197.0,209,129.020629,0.05741626794258373,0.010132282578103011,0.09057164068299926,4.440298507462686,0.47897832398587165,0.1304718590108016,0.06054576463899943,0.07674815235929505,663056,0,0
201.0,209,136.241805,0.03827751196172249,0.011695906432748537,0.057863501483679525,4.417910447761194,0.48204627772985975,0.12503361118580264,0.05673568163484808,0.07582683517074483,664727,0,0
205.0,209,143.415633,0.019138755980861243,0.012087635356333417,0.022082018927444796,4.347014925373134,0.48374810351921815,0.12232415902140673,0.0581039755351682,0.0728848114169215,673298,0,0
199.0,209,150.625607,0.04784688995215311,0.013875598086124402,0.07041198501872659,4.324626865671642,0.4815367518355164,0.11423720591802086,0.055784622847441186,0.07057967499393646,665752,0,0
204.0,209,157.848448,0.023923444976076555,0.014354066985645933,0.025894897182025894,4.3283582089552235,0.48295642850801324,0.10885139819736538,0.05176796856944765,0.07094984978044835,665423,0,0
196.0,209,165.141705,0.06220095693779904,0.01652892561983471,0.08206686930091185,4.350746268656716,0.4813141626473172,0.10236568649126686,0.050630112757019674,0.07008622595622374,677360,0,0
198.0,209,172.305028,0.05263157894736842,0.018098606199292697,0.08794541319181198,4.373134328358209,0.4759402106707813,0.09637788604109299,0.047871213725905526,0.06820588858292735,685826,0,0
197.0,209,179.583994,0.05741626794258373,0.019736842105263157,0.06748911465892599,4.395522388059701,0.4779782880453052,0.09129727531516876,0.045750305002033344,0.06466043106954046,695779,0,0
208.0,209,186.688532,0.004784688995215311,0.019138755980861243,0.008746355685131196,4.223880597014926,0.4843334701240892,0.09168942645337495,0.046429964884900504,0.06145142411236832,705025,0,0
201.0,209,194.099062,0.03827751196172249,0.019874861980125138,0.05211480362537765,4.298507462686567,0.48230303245126516,0.08841749577623428,0.04373944058569551,0.06251173268256054,708779,0,0
206.0,209,201.362739,0.014354066985645933,0.019670388091440724,0.022743947175348497,4.291044776119403,0.4866502487137379,0.08548707753479125,0.041749502982107355,0.059099945779866256,690040,0,0
195.0,209,208.609412,0.06698564593301436,0.02136021872863978,0.08683473389355742,4.391791044776119,0.4781449183180937,0.08344972067039107,0.039804469273743016,0.05778631284916201,702524,0,0
200.0,209,215.671821,0.0430622009569378,0.02210856294340868,0.05608974358974359,4.455223880597015,0.469280700866716,0.07945344129554656,0.03913630229419703,0.05246288798920378,700653,0,0
192.0,209,222.834298,0.08133971291866028,0.0240829346092504,0.10192837465564739,4.447761194029851,0.47112590358742285,0.07761437908496732,0.03790849673202614,0.050980392156862744,711067,0,0
197.0,209,230.190419,0.05741626794258373,0.0251582034264547,0.06573705179282868,4.425373134328358,0.4707176085226296,0.07535222415703657,0.036884597118885545,0.05366471426309957,712281,0,0
200.0,209,237.485983,0.0430622009569378,0.025717703349282296,0.05612244897959184,4.5335820895522385,0.468784085501837,0.0725794077029308,0.03467853306736228,0.055240141169249656,705463,0,0
199.0,209,244.767275,0.04784688995215311,0.026388284761490504,0.07252747252747253,4.436567164179104,0.46549993630153497,0.07251340083382966,0.033948779035139966,0.054198927933293624,717123,0,0
205.0,209,251.87397,0.019138755980861243,0.026175063326766113,0.03218210361067504,4.4664179104477615,0.46907272103115344,0.07022106631989597,0.03164282618118769,0.0521600924721861,696556,0,0
207.0,209,258.999977,0.009569377990430622,0.025700615174299384,0.016800584368151936,4.522388059701493,0.4702827959414113,0.06874298540965208,0.03226711560044893,0.05457351290684624,700849,0,0
203.0,209,266.186962,0.028708133971291867,0.025784157363104732,0.03917050691244239,4.455223880597015,0.473388150975539,0.0676578911471832,0.03110080480152776,0.05278952393943528,693548,0,0
197.0,209,273.305037,0.05741626794258373,0.026639079270658218,0.07247494217424827,4.447761194029851,0.47254433942146873,0.0650903294367694,0.030818278427205102,0.05300212539851222,700844,0,0
195.0,209,280.564423,0.06698564593301436,0.027700831024930747,0.08383685800604229,4.417910447761194,0.46886047201258846,0.06461219733264276,0.029133756312313866,0.05412404506020976,690122,0,0
207.0,209,287.819668,0.009569377990430622,0.027235921972764077,0.014652014652014652,4.335820895522388,0.4772736458561117,0.06393442622950819,0.02862547288776797,0.05271122320302648,680096,0,0
209.0,209,295.019913,0.0,0.026555023923444977,0.0,4.373134328358209,0.47500343876974416,0.06155547364541098,0.026170291190563952,0.05086619977884261,671371,0,0
