#{"t_start": 1709768225.7465196, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
179.0,179,37.290367,0.0,0.0,0.0,1.7798507462686568,0.8445585549048514,0.8,0.0,0.0,118203
179.0,179,105.882602,0.0,0.0,0.0,2.2276119402985075,0.7872564066782273,0.6545961002785515,0.05013927576601671,0.0,205012
179.0,179,195.429816,0.0,0.0,0.0,2.6305970149253732,0.7306753139061619,0.5260223048327137,0.11152416356877323,0.0,281314
179.0,179,293.891784,0.0,0.0,0.0,3.126865671641791,0.664706629411829,0.45467224546722457,0.10739191073919108,0.03626220362622036,334642
179.0,179,381.805716,0.0,0.0,0.0,3.201492537313433,0.6535164938258772,0.37723214285714285,0.09040178571428571,0.056919642857142856,349775
179.0,179,470.023595,0.0,0.0,0.0,3.6529850746268657,0.5933782928289436,0.34232558139534885,0.06976744186046512,0.08930232558139535,399934
173.0,179,538.620051,0.0335195530726257,0.004788507581803671,0.04365733113673806,4.08955223880597,0.5409631697531849,0.31971153846153844,0.06810897435897435,0.12419871794871795,459975
174.0,179,601.216268,0.027932960893854747,0.007681564245810056,0.03697617091207888,4.052238805970149,0.5412176053557236,0.2981715893108298,0.05625879043600562,0.11954992967651196,483198
164.0,179,664.878563,0.08379888268156424,0.016139044072004966,0.11091854419410745,4.093283582089552,0.5324614253048708,0.2944514501891551,0.04981084489281211,0.11853720050441362,516271
176.0,179,730.352703,0.01675977653631285,0.016201117318435754,0.019193857965451054,4.048507462686567,0.53397084473905,0.2746878547105562,0.03688989784335982,0.11237230419977298,516824
167.0,179,794.744929,0.0670391061452514,0.020822752666328086,0.09528049866429207,3.951492537313433,0.5428614269563127,0.2633488854328668,0.03162260238465526,0.1088646967340591,523649
175.0,179,850.74418,0.0223463687150838,0.02094972067039106,0.02336028751123091,3.966417910447761,0.537316202978407,0.25570342205323193,0.02614068441064639,0.11692015209125475,547473
171.0,179,919.134547,0.0446927374301676,0.022776106574989255,0.0549645390070922,4.0,0.5315061650851961,0.2479120879120879,0.025934065934065935,0.1054945054945055,559711
174.0,179,982.27068,0.027932960893854747,0.02314445331205108,0.025573192239858905,3.966417910447761,0.5289247452596295,0.24499795835034707,0.019599836668027767,0.09881584320130665,586575
169.0,179,1052.501291,0.055865921787709494,0.02532588454376164,0.07562277580071175,3.970149253731343,0.5322816015548464,0.23720397249809014,0.017952635599694424,0.09167303284950344,595391
174.0,179,1122.911382,0.027932960893854747,0.02548882681564246,0.04114490161001789,4.0111940298507465,0.5199298965519445,0.23638968481375358,0.018266475644699142,0.08846704871060172,626125
166.0,179,1181.078477,0.07262569832402235,0.028261583963194215,0.08879310344827586,4.041044776119403,0.5173854501689897,0.2281947261663286,0.013522650439486139,0.08755916159567276,636186
171.0,179,1230.501959,0.0446927374301676,0.029174425822470516,0.06166219839142091,4.093283582089552,0.5158390217763069,0.22051773729626079,0.008948545861297539,0.08916586768935762,649243
168.0,179,1279.056729,0.061452513966480445,0.03087327256689209,0.09178321678321678,4.085820895522388,0.514898785306096,0.21140430694570822,0.0075826508947528055,0.08765544434334244,662261
170.0,179,1330.752433,0.05027932960893855,0.031843575418994415,0.08659217877094973,4.138059701492537,0.5050438290086108,0.2050764349581771,0.008364580328814536,0.08653014133256418,673740
168.0,179,1383.572825,0.061452513966480445,0.03325352487363661,0.0805921052631579,4.0783582089552235,0.5123950300115956,0.2,0.007702888583218707,0.07675378266850069,676321
