#{"t_start": 1724664959.7059264, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index,path_index,physical_paths
199.0,199,50.189761,0.0,0.0,0.0,1.4179104477611941,0.8893602106247738,0.95,0.1,0.0,2259.880239520958,83,19,14.835847061584463,3.982142857142857,1.5029940119760479,251,166
199.0,199,134.680081,0.0,0.0,0.0,1.712686567164179,0.8373709839588025,0.8796992481203008,0.08521303258145363,0.0,2273.684210526316,114,19,14.587447884144158,3.8544600938967135,1.519736842105263,231,151
199.0,199,241.758783,0.0,0.0,0.0,1.8059701492537314,0.8130675796957205,0.7508361204013378,0.0903010033444816,0.0,2136.0,124,20,14.699709393510728,3.9322033898305087,1.44,180,124
199.0,199,335.922099,0.0,0.0,0.0,1.8917910447761195,0.7950315712336415,0.6223337515683814,0.11794228356336262,0.0,2194.5378151260506,166,20,14.784262519418935,3.9064327485380117,1.453781512605042,173,118
199.0,199,406.105283,0.0,0.0,0.0,1.992537313432836,0.7797867264195355,0.5050200803212851,0.13253012048192772,0.0,2222.844827586207,191,20,14.621036276001186,3.8597560975609757,1.6293103448275863,189,115
199.0,199,505.359701,0.0,0.0,0.0,2.014925373134328,0.7618285758800845,0.4560669456066946,0.1514644351464435,0.0,2276.923076923077,169,20,14.660091069946825,3.9005847953216373,1.5897435897435896,186,116
199.0,199,597.022752,0.0,0.0,0.0,2.0858208955223883,0.741062451897727,0.39598278335724535,0.18579626972740315,0.0,2229.098360655738,178,20,14.670625653415158,3.878306878306878,1.5081967213114753,184,121
199.0,199,686.105361,0.0,0.0,0.0,2.205223880597015,0.7250961729352268,0.35844318895166355,0.17827997489014438,0.0,2145.8333333333335,184,20,14.522748162695555,3.8666666666666667,1.4907407407407407,161,107
199.0,199,759.795888,0.0,0.0,0.0,2.048507462686567,0.7230023690637223,0.31752232142857145,0.16964285714285715,0.0,2147.938144329897,195,20,14.866024903037516,3.9402985074626864,1.5154639175257731,147,96
199.0,199,839.321411,0.0,0.0,0.0,2.1417910447761193,0.7123437806401152,0.281767955801105,0.167754897036665,0.0,2398.5148514851485,203,20,14.027467843769841,3.707482993197279,1.5445544554455446,156,100
199.0,199,914.365025,0.0,0.0,0.0,2.25,0.6916538350343157,0.2684931506849315,0.1689497716894977,0.0,2196.694214876033,191,19,14.712720551896496,3.9171270718232045,1.4793388429752066,179,120
199.0,199,945.37608,0.0,0.0,0.0,2.2238805970149254,0.7006326819669215,0.24738384261197155,0.16408539137714526,0.0025115110925073253,2211.206896551724,207,19,14.407160216042959,3.8373493975903616,1.5,174,115
199.0,199,1011.422391,0.0,0.0,0.0,2.3507462686567164,0.6858710029861751,0.22488408037094282,0.15378670788253476,0.00927357032457496,2211.7924528301887,205,20,14.44722774599496,3.848101265822785,1.6415094339622642,174,105
199.0,199,1076.385779,0.0,0.0,0.0,2.2611940298507465,0.6786493124045656,0.2181557229996412,0.14926444205238606,0.013634732687477575,2034.9056603773586,197,20,14.722801556575295,3.9683544303797467,1.471698113207547,156,105
199.0,199,1122.426177,0.0,0.0,0.0,2.376865671641791,0.6786560029586114,0.2046215673141326,0.1436704621567314,0.024112525117213665,2133.0508474576272,211,20,14.25292569134237,3.7039106145251397,1.4491525423728813,171,117
199.0,199,1141.095068,0.0,0.0,0.0,2.458955223880597,0.6720624404144255,0.1858712715855573,0.1315541601255887,0.03390894819466248,2241.6666666666665,220,20,14.381627069541077,3.8035714285714284,1.462962962962963,158,107
199.0,199,1164.003885,0.0,0.0,0.0,2.4440298507462686,0.665015178560317,0.17671394799054374,0.12825059101654845,0.030437352245862883,2150.9174311926604,220,20,14.177318591084791,3.744047619047619,1.4862385321100917,162,108
199.0,199,1206.756515,0.0,0.0,0.0,2.3097014925373136,0.6794291249677132,0.1674574379012001,0.12363940831705275,0.03237510466089869,2130.3030303030305,208,20,15.029490818760584,4.075342465753424,1.4545454545454546,144,98
199.0,199,1246.729729,0.0,0.0,0.0,2.4291044776119404,0.6605044293752956,0.16023268112109995,0.12004230565838181,0.03807509254362771,2158.974358974359,217,20,14.360606325139297,3.769230769230769,1.4786324786324787,173,116
199.0,199,1272.978222,0.0,0.0,0.0,2.3358208955223883,0.6639381080005742,0.15121828686259733,0.1163024365737252,0.040442099974880685,2130.8823529411766,220,20,14.190178973928731,3.767741935483871,1.5294117647058822,156,101
199.0,199,1290.519824,0.0,0.0,0.0,2.451492537313433,0.6568901759194564,0.13899521531100478,0.11148325358851674,0.038755980861244016,2196.330275229358,209,19,14.68055965506968,3.9363057324840764,1.4495412844036697,158,108
199.0,199,1315.092503,0.0,0.0,0.0,2.458955223880597,0.6541886144199925,0.13427723224480476,0.10321991322219685,0.038821648778259873,2148.5714285714284,209,19,14.517495683474545,3.871794871794872,1.4476190476190476,152,104
199.0,199,1335.05879,0.0,0.0,0.0,2.574626865671642,0.6402543236873481,0.13215377894276978,0.10048055919615553,0.03866317169069463,2360.8695652173915,220,20,14.187575610286618,3.789473684210526,1.4782608695652173,170,114
199.0,199,1356.554213,0.0,0.0,0.0,2.574626865671642,0.6343335349819579,0.12874188821436047,0.09985346451747959,0.039773916684111364,2276.470588235294,220,20,14.110562676396736,3.745664739884393,1.5210084033613445,181,118
199.0,199,1379.504344,0.0,0.0,0.0,2.548507462686567,0.6435396709608192,0.12057877813504823,0.09907556270096463,0.040393890675241156,2260.344827586207,220,20,14.464183514938032,3.853801169590643,1.4482758620689655,168,115
199.0,199,1401.355309,0.0,0.0,0.0,2.548507462686567,0.6357346604644535,0.11594202898550725,0.098743961352657,0.044057971014492756,1991.517857142857,220,20,14.227813386425723,3.753012048192771,1.3839285714285714,155,111
199.0,199,1427.233977,0.0,0.0,0.0,2.6940298507462686,0.6236049194080269,0.11443989579456643,0.09583178265723856,0.046892445106066244,2284.0336134453783,219,20,14.025580507663888,3.7247191011235956,1.638655462184874,195,118
199.0,199,1444.676032,0.0,0.0,0.0,2.671641791044776,0.6213064607310711,0.11053292661044321,0.09366588910820026,0.04414139601650816,2115.0,220,20,14.57339407856267,3.890909090909091,1.509090909090909,166,109
199.0,199,1463.104476,0.0,0.0,0.0,2.91044776119403,0.6043694415343656,0.10654885654885655,0.09026334026334026,0.04279279279279279,2231.896551724138,220,20,13.892186232356176,3.6758241758241756,1.543103448275862,179,115
199.0,199,1478.490537,0.0,0.0,0.0,2.8470149253731343,0.6147519588771738,0.0984759671746776,0.08959973203818455,0.04287389047060794,2324.3478260869565,220,20,13.944230590576225,3.711864406779661,1.6608695652173913,191,114
199.0,199,1497.992478,0.0,0.0,0.0,2.832089552238806,0.6058849001868735,0.09643435980551053,0.09238249594813615,0.04165316045380875,2256.3025210084033,209,19,14.08149293624055,3.7431693989071038,1.588235294117647,189,118
199.0,199,1516.306929,0.0,0.0,0.0,2.828358208955224,0.6174616008346314,0.09028104883027163,0.09420631182289213,0.04286387187941592,2190.566037735849,209,19,14.675464597406082,3.915151515151515,1.3679245283018868,145,105
199.0,199,1538.468585,0.0,0.0,0.0,2.9141791044776117,0.612844095783394,0.08815468940316687,0.09287454323995128,0.042935444579780754,2095.1612903225805,220,20,14.413291920533172,3.848648648648649,1.4112903225806452,175,123
199.0,199,1555.378602,0.0,0.0,0.0,2.91044776119403,0.6140947979276153,0.08556228757204079,0.09102999852224028,0.044037239544850004,2178.2051282051284,220,20,14.002695194245256,3.696629213483146,1.5982905982905984,187,116
199.0,199,1570.306915,0.0,0.0,0.0,2.7276119402985075,0.634221165050742,0.082687338501292,0.08641975308641975,0.043640539764570774,2262.980769230769,220,20,14.334369603653265,3.849673202614379,1.5096153846153846,157,103
199.0,199,1586.343711,0.0,0.0,0.0,2.7574626865671643,0.6346200883362816,0.08011165387299372,0.08276343335659456,0.041451500348918355,1911.111111111111,220,20,15.072690487472595,4.03921568627451,1.3888888888888888,150,107
199.0,199,1615.644227,0.0,0.0,0.0,2.8171641791044775,0.6343532957011181,0.07930472569255839,0.0854155350353069,0.0408745247148289,2190.265486725664,218,20,14.523942026811135,3.909090909090909,1.4601769911504425,165,112
199.0,199,1633.242414,0.0,0.0,0.0,2.9029850746268657,0.624283572009644,0.07840803913790824,0.08303583234166335,0.04112124818193839,2165.4545454545455,220,20,14.331068542331366,3.8354430379746836,1.518181818181818,167,109
199.0,199,1653.862698,0.0,0.0,0.0,2.888059701492537,0.6334689477346225,0.07639783560937903,0.08412780211285752,0.03800566864210255,2295.1327433628317,220,20,14.262010336984073,3.7633136094674557,1.4513274336283186,164,112
199.0,199,1671.520436,0.0,0.0,0.0,2.798507462686567,0.6283675925918658,0.07373445547041829,0.08428589373194323,0.04019595528199975,2283.913043478261,220,20,13.6905230437613,3.5649717514124295,1.5478260869565217,178,114
199.0,199,1691.715483,0.0,0.0,0.0,2.843283582089552,0.6300776556643028,0.07193627450980392,0.08223039215686274,0.03799019607843137,1878.0487804878048,209,19,14.758368793215384,3.9055555555555554,1.4471544715447155,178,122
199.0,199,1707.563268,0.0,0.0,0.0,2.7761194029850746,0.6345266374558013,0.06998444790046657,0.07907644455078358,0.0331379351597081,2072.8571428571427,209,19,14.539184596216531,3.825806451612903,1.4285714285714286,150,104
199.0,199,1729.621838,0.0,0.0,0.0,2.6791044776119404,0.6342988764246889,0.07104463659733583,0.07817247020331854,0.03201682636129937,2358.6206896551726,220,20,14.380810912783303,3.8579881656804735,1.5517241379310345,180,115
199.0,199,1753.41946,0.0,0.0,0.0,2.843283582089552,0.6263061426216806,0.07137147424917209,0.07548247116592441,0.033458947128011875,2211.864406779661,220,20,14.228137644708644,3.7597765363128492,1.4661016949152543,173,117
199.0,199,1769.821055,0.0,0.0,0.0,2.921641791044776,0.6262031586070834,0.0690040196516302,0.07481018311746315,0.032045556051808845,2423.394495412844,220,20,13.734943829090742,3.6058823529411765,1.5688073394495412,171,108
199.0,199,1787.497751,0.0,0.0,0.0,2.8171641791044775,0.6304069180803323,0.06848716548334244,0.07318405243036592,0.030584380120152924,2283.7837837837837,220,20,14.412029179527945,3.7670454545454546,1.5225225225225225,169,110
199.0,199,1804.774732,0.0,0.0,0.0,2.83955223880597,0.6237625375811516,0.06564036775710926,0.07472738935214882,0.03207184092366902,2187.837837837838,220,20,13.912914741087507,3.6483516483516483,1.5585585585585586,173,110
