#{"t_start": 1712745301.7731595, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index
206.0,206,5.18979,0.0,0.0,0.0,1.962686567164179,0.824917416072509,0.7922705314009661,0.0,0.0,917.6496815286624,0,0,19.868132172410178,5.440677966101695,0.9936305732484076
206.0,206,9.915341,0.0,0.0,0.0,2.5,0.7589578788560025,0.5714285714285714,0.0847457627118644,0.0,900.5396825396825,0,0,19.566957296355014,5.373239436619718,0.9920634920634921
206.0,206,14.271363,0.0,0.0,0.0,2.9925373134328357,0.6916630827128016,0.4410339256865913,0.14054927302100162,0.0,872.6339285714286,0,0,19.03685331385808,5.142857142857143,0.9910714285714286
206.0,206,18.437303,0.0,0.0,0.0,3.4141791044776117,0.6389636921844768,0.3490909090909091,0.12242424242424242,0.030303030303030304,915.9910714285714,0,0,17.937958624624013,4.835714285714285,0.9910714285714286
206.0,206,22.47337,0.0,0.0,0.0,3.6641791044776117,0.6082962447848278,0.2938894277400582,0.11445198836081474,0.04655674102812803,907.0183486238532,0,0,18.488240424999887,4.984615384615385,0.9908256880733946
206.0,206,26.507829,0.0,0.0,0.0,4.354477611940299,0.5237670125091873,0.2603071948261924,0.1099434114793856,0.09377526273241714,1021.7058823529412,0,0,15.899561230335799,4.167664670658683,0.9915966386554622
204.0,206,30.401586,0.009708737864077669,0.0013869625520110957,0.01276595744680851,4.5335820895522385,0.5013725135694529,0.23178348369188065,0.09437890353920889,0.1040943789035392,906.8256880733945,0,0,16.990415389946637,4.445205479452055,1.1376146788990826
198.0,206,34.230765,0.038834951456310676,0.006067961165048544,0.060653188180404355,4.652985074626866,0.4936556995575105,0.212934716290421,0.0921293471629042,0.10738255033557047,992.9313725490196,0,0,17.26424147461523,4.551470588235294,1.3235294117647058
202.0,206,38.259257,0.019417475728155338,0.007551240560949299,0.028368794326241134,4.582089552238806,0.49506971491116664,0.198261814231396,0.08147745790331341,0.10537751222161869,879.7943925233645,0,0,18.21632881991177,4.8203125,1.0654205607476634
193.0,206,42.185086,0.06310679611650485,0.013106796116504855,0.0736,4.585820895522388,0.4934168603073702,0.18534906588003933,0.07620452310717797,0.10029498525073746,988.8865979381443,0,0,18.156389819423467,4.905172413793103,1.3608247422680413
199.0,206,46.110831,0.03398058252427184,0.01500441306266549,0.04143862392494136,4.649253731343284,0.4864033769145482,0.174205105239588,0.06806986117330945,0.09896999552171966,902.6727272727272,0,0,18.031326928413918,4.834645669291339,1.2636363636363637
202.0,206,50.01231,0.019417475728155338,0.015372168284789644,0.027128862094951016,4.559701492537314,0.49426520718986583,0.16303901437371662,0.06365503080082136,0.09527720739219712,935.6194690265487,0,0,18.806630571672518,5.084615384615384,1.2743362831858407
199.0,206,53.859461,0.03398058252427184,0.016803584764749812,0.048723897911832945,4.496268656716418,0.4942847355134073,0.15641609719058466,0.060744115413819286,0.0926347760060744,880.8333333333334,0,0,18.41286801299353,4.928,1.1568627450980393
197.0,206,57.755579,0.043689320388349516,0.01872399445214979,0.053929121725731895,4.58955223880597,0.4820051837462252,0.1476510067114094,0.06252207700459202,0.09078064288237372,799.940594059406,0,0,18.596912582680456,5.031496062992126,1.1683168316831682
198.0,206,61.6457,0.038834951456310676,0.020064724919093852,0.05686125852918878,4.608208955223881,0.4804791112517713,0.13634862991086166,0.057114559260482006,0.09210960713106636,968.2476190476191,0,0,17.606848327826466,4.684615384615385,1.2571428571428571
204.0,206,65.398377,0.009708737864077669,0.019417475728155338,0.017585931254996003,4.701492537313433,0.47889305959965206,0.12557995669656666,0.05567584287039901,0.08877203835446953,906.4545454545455,0,0,18.079109788794543,4.8559322033898304,1.1313131313131313
