#{"t_start": 1712665390.4266045, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level
204.0,204,5.018589,0.0,0.0,0.0,1.6791044776119404,0.8564666540440793,0.7317073170731707,0.0,0.0,979.858064516129,0,0,20.327216998350117,5.746913580246914
204.0,204,9.471685,0.0,0.0,0.0,2.2425373134328357,0.7853944022063611,0.60880195599022,0.022004889975550123,0.0,965.0157480314961,0,0,19.934556836253897,5.605839416058394
204.0,204,13.636081,0.0,0.0,0.0,2.4925373134328357,0.7489800083985355,0.48613376835236544,0.07177814029363784,0.0,880.7631578947369,0,0,19.899221153036834,5.524193548387097
204.0,204,17.732309,0.0,0.0,0.0,2.7574626865671643,0.7104062153042188,0.397796817625459,0.09302325581395349,0.0,977.921052631579,0,0,19.44338804797065,5.416
204.0,204,21.721232,0.0,0.0,0.0,2.83955223880597,0.6927848519276679,0.33594515181194906,0.0930460333006856,0.0,960.1730769230769,0,0,19.829005901739333,5.439655172413793
204.0,204,25.745145,0.0,0.0,0.0,3.33955223880597,0.6334440731989387,0.2946938775510204,0.10857142857142857,0.015510204081632653,1057.8706896551723,0,0,17.941479044108014,4.943262411347518
204.0,204,29.659203,0.0,0.0,0.0,3.3917910447761193,0.6105292441332063,0.2631210636808957,0.11056682995101469,0.026592022393282014,1009.7027027027027,0,0,18.718797628056787,5.120300751879699
204.0,204,33.952162,0.0,0.0,0.0,3.6940298507462686,0.5829849515196196,0.23515003061849357,0.10287813839559094,0.04041641151255358,1002.8857142857142,0,0,17.854695752083924,4.900763358778626
204.0,204,37.907662,0.0,0.0,0.0,3.6156716417910446,0.5876718608787227,0.22046815459989114,0.09036472509526401,0.04246053347849755,943.0679611650486,0,0,19.459418819269633,5.316239316239316
204.0,204,41.827313,0.0,0.0,0.0,3.906716417910448,0.5641368131800027,0.19892209701126898,0.08280254777070063,0.04654581087702107,1070.6470588235295,0,0,17.593734264173914,4.860655737704918
204.0,204,45.714195,0.0,0.0,0.0,4.093283582089552,0.5387529313792238,0.18797327394209354,0.07616926503340757,0.049888641425389756,982.3513513513514,0,0,18.221456477565003,4.970149253731344
204.0,204,49.490254,0.0,0.0,0.0,4.022388059701493,0.5380827020280455,0.1731318905675786,0.07186606778276848,0.05022458146182115,996.4761904761905,0,0,18.742478953286092,5.093220338983051
204.0,204,53.465821,0.0,0.0,0.0,4.227611940298507,0.5128121024162999,0.1632114587259706,0.07387862796833773,0.05917828872973992,1015.3157894736842,0,0,17.25947843256286,4.6438356164383565
204.0,204,57.192168,0.0,0.0,0.0,4.231343283582089,0.5024049964734717,0.1568078403920196,0.07350367518375919,0.06580329016450823,929.5272727272727,0,0,17.981065607625393,4.896296296296296
204.0,204,61.002439,0.0,0.0,0.0,4.5335820895522385,0.47485814775117535,0.14537732767069586,0.0679516497876511,0.06958510290754655,1034.7589285714287,0,0,16.85204005096549,4.462585034013605
203.0,204,64.626013,0.004901960784313725,0.00030637254901960784,0.008723235527359239,4.514925373134329,0.473650869285066,0.13541666666666666,0.06556372549019608,0.07322303921568628,971.4368932038835,0,0,18.044040469210838,4.866141732283465
196.0,204,68.403227,0.0392156862745098,0.0025951557093425604,0.055938697318007664,4.526119402985074,0.46679053787496966,0.130635838150289,0.058959537572254334,0.0754335260115607,914.45,0,0,18.174589709806323,4.918032786885246
193.0,204,72.281458,0.05392156862745098,0.0054466230936819175,0.07378939277478862,4.492537313432836,0.4751653619586066,0.12811387900355872,0.05557076375581713,0.07637558171366,913.3861386138614,0,0,18.386922145482075,4.991304347826087
193.0,204,76.148202,0.05392156862745098,0.007997936016511867,0.06737320211960636,4.526119402985074,0.46786126884671914,0.12480499219968799,0.055122204888195525,0.07384295371814872,961.3454545454546,0,0,18.047497230221264,4.874074074074074
203.0,204,79.789011,0.004901960784313725,0.00784313725490196,0.007194244604316547,4.485074626865671,0.4716553533547172,0.11780686589281304,0.051617683378612,0.07582119041738701,990.5588235294117,0,0,18.083957661824616,4.888888888888889
197.0,204,83.488134,0.03431372549019608,0.009103641456582634,0.04061302681992337,4.526119402985074,0.47154171284930274,0.11069241639189825,0.04992934526613283,0.07206782854451248,964.5463917525773,0,0,18.354671095716256,5.0
195.0,204,87.330925,0.04411764705882353,0.0106951871657754,0.06634692246203037,4.477611940298507,0.4732838810133008,0.1035802747129025,0.04841251970276965,0.06597613150191399,957.5333333333333,0,0,18.611950511011212,5.07563025210084
186.0,204,91.192582,0.08823529411764706,0.014066496163682864,0.11380880121396054,4.5,0.4785168676673337,0.09747136373460126,0.04408904257618327,0.060730494921115194,1055.5346534653465,0,0,17.54360586528411,4.75
200.0,204,94.88838,0.0196078431372549,0.014297385620915032,0.028505392912172575,4.503731343283582,0.4755330998984573,0.09405427801947379,0.04226227470478558,0.059871555831779576,1059.48623853211,0,0,17.25019947878018,4.674074074074074
197.0,204,98.619558,0.03431372549019608,0.015098039215686275,0.04218181818181818,4.477611940298507,0.4767473941888968,0.09156050955414012,0.04160031847133758,0.061504777070063694,903.0360360360361,0,0,17.978340438650314,4.857142857142857
201.0,204,102.315989,0.014705882352941176,0.015082956259426848,0.026004728132387706,4.462686567164179,0.47971834466051283,0.0863157894736842,0.04076555023923445,0.05818181818181818,896.574074074074,0,0,18.300450135197288,4.976190476190476
199.0,204,106.024515,0.024509803921568627,0.015432098765432098,0.0365296803652968,4.4664179104477615,0.4792537763370466,0.08388643067846607,0.03668879056047197,0.05807522123893805,918.7363636363636,0,0,18.251780882434364,4.93984962406015
201.0,204,109.717141,0.014705882352941176,0.015406162464985995,0.020029673590504452,4.462686567164179,0.4884507669111712,0.08124444444444444,0.03591111111111111,0.052444444444444446,973.377358490566,0,0,18.362740121619815,5.022900763358779
199.0,204,113.42831,0.024509803921568627,0.015720081135902637,0.0395227442207308,4.451492537313433,0.48809106404571706,0.07778159340659341,0.03502747252747253,0.05391483516483517,1010.0185185185185,0,0,17.73998915321664,4.742647058823529
191.0,204,117.161153,0.06372549019607843,0.017320261437908498,0.07925925925925927,4.496268656716418,0.4726186562555071,0.07630922693266833,0.033748960931005816,0.053699085619285124,1022.5333333333333,0,0,17.866571106454,4.845528455284553
191.0,204,120.890588,0.06372549019607843,0.01881720430107527,0.09527326440177253,4.503731343283582,0.4713877220172283,0.07396068320979697,0.03496616177892362,0.05236867547534644,1013.5963302752293,0,0,17.042135953682134,4.574468085106383
