#{"t_start": 1712665390.41579, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level
204.0,204,2.92074,0.0,0.0,0.0,1.9328358208955223,0.8281468033402133,0.7951219512195122,0.0,0.0,913.9423076923077,0,0,19.883664945635783,5.4375
204.0,204,5.846108,0.0,0.0,0.0,2.533582089552239,0.7557275707048808,0.5696821515892421,0.09046454767726161,0.0,909.7622950819672,0,0,19.516375742076136,5.345323741007194
204.0,204,8.783972,0.0,0.0,0.0,2.9925373134328357,0.6911667265337141,0.44208809135399674,0.1500815660685155,0.0,861.7982456140351,0,0,19.023265195884477,5.156716417910448
204.0,204,11.753585,0.0,0.0,0.0,3.4141791044776117,0.6395757819331784,0.3623011015911873,0.12607099143206854,0.028151774785801713,919.5727272727273,0,0,17.950861625326432,4.802919708029197
204.0,204,14.877811,0.0,0.0,0.0,3.6977611940298507,0.6052420434904493,0.2957884427032321,0.11949069539666993,0.05778648383937316,920.3888888888889,0,0,17.959983276469515,4.792307692307692
201.0,204,18.14593,0.014705882352941176,0.0024509803921568627,0.01858736059479554,4.514925373134329,0.5022121286843724,0.2635024549918167,0.11702127659574468,0.1088379705400982,955.5304347826087,0,0,15.582557638977521,3.9825581395348837
198.0,204,21.252017,0.029411764705882353,0.0063025210084033615,0.03118355776045358,4.5335820895522385,0.4985581989861384,0.24225352112676057,0.10633802816901408,0.10704225352112676,897.2358490566038,0,0,18.463960380092917,4.930232558139535
192.0,204,24.564287,0.058823529411764705,0.012867647058823529,0.06998444790046657,4.526119402985074,0.495377054709023,0.22456575682382135,0.09987593052109181,0.10607940446650124,960.188679245283,0,0,18.15091234905582,4.887218045112782
202.0,204,27.722065,0.00980392156862745,0.01252723311546841,0.0186536901865369,4.485074626865671,0.49778670683051773,0.20341786108048512,0.087651598676957,0.11300992282249173,926.4215686274509,0,0,17.599996431380887,4.64
192.0,204,30.849963,0.058823529411764705,0.01715686274509804,0.08019639934533551,4.436567164179104,0.4980357943245471,0.1889332003988036,0.08175473579262213,0.11266201395812563,961.6185567010309,0,0,17.683889037492037,4.737288135593221
193.0,204,33.991128,0.05392156862745098,0.020499108734402853,0.06873111782477341,4.425373134328358,0.4989609712402336,0.18371987266939518,0.07639836289222374,0.10868576625738972,863.5925925925926,0,0,18.73778987282936,5.048387096774194
196.0,204,37.095247,0.0392156862745098,0.022058823529411766,0.0374414976599064,4.399253731343284,0.4964857175897481,0.1778705636743215,0.07014613778705636,0.10688935281837161,951.9252336448598,0,0,18.46037153060616,4.944
190.0,204,40.256247,0.06862745098039216,0.02564102564102564,0.09563886763580719,4.395522388059701,0.491172175004786,0.1655705996131528,0.06924564796905222,0.10251450676982592,944.0490196078431,0,0,18.10347064852578,4.87603305785124
193.0,204,43.351166,0.05392156862745098,0.027661064425770307,0.06924315619967794,4.4888059701492535,0.48309300927419196,0.15802735781137509,0.06839452843772498,0.1007919366450684,856.3203883495146,0,0,18.030638717628868,4.849206349206349
193.0,204,46.446342,0.05392156862745098,0.029411764705882353,0.08177044261065267,4.600746268656716,0.4761151006053076,0.14574217435207001,0.06462470548636823,0.09996634129922585,957.7281553398059,0,0,17.625045415731787,4.689922480620155
202.0,204,49.481296,0.00980392156862745,0.028186274509803922,0.01823949246629659,4.58955223880597,0.4781289494955146,0.13394264103372203,0.061140876142451936,0.09769933816577371,876.8775510204082,0,0,18.466003108617326,4.982758620689655
194.0,204,52.686044,0.049019607843137254,0.029411764705882353,0.07509578544061303,4.548507462686567,0.48155110894465547,0.13157113157113157,0.05643005643005643,0.0891000891000891,820.6666666666666,0,0,18.338182627557313,4.975409836065574
192.0,204,55.954726,0.058823529411764705,0.03104575163398693,0.0722521137586472,4.458955223880597,0.48695470008292935,0.12840685585838718,0.05535262714245574,0.08682214105085698,804.0714285714286,0,0,18.61104711124771,5.017241379310345
190.0,204,59.257682,0.06862745098039216,0.033023735810113516,0.09235427706283118,4.414179104477612,0.4886638771763049,0.12723392904774605,0.05228060816217658,0.08348893038143505,920.9811320754717,0,0,17.6644125969765,4.751937984496124
195.0,204,62.36632,0.04411764705882353,0.03357843137254902,0.0671462829736211,4.317164179104478,0.49676917209964266,0.1191683569979716,0.049188640973630834,0.08189655172413793,914.3679245283018,0,0,17.49723983696359,4.695652173913044
198.0,204,65.447588,0.029411764705882353,0.03338001867413632,0.03371647509578544,4.384328358208955,0.49394621677403394,0.10960888459681313,0.04876871076774505,0.08015451472718493,908.0322580645161,0,0,17.696626417842808,4.732758620689655
194.0,204,68.551603,0.049019607843137254,0.03409090909090909,0.07194244604316546,4.477611940298507,0.4853203627156652,0.10447416974169742,0.045894833948339486,0.07956642066420665,887.0673076923077,0,0,18.09414813158512,4.84
180.0,204,71.818059,0.11764705882352941,0.037723785166240406,0.15553869499241274,4.451492537313433,0.49164007980834795,0.0983170947741364,0.04229406554472985,0.07595217006200178,989.680412371134,0,0,17.562768663238653,4.739837398373984
187.0,204,75.113179,0.08333333333333333,0.039624183006535946,0.09399075500770417,4.470149253731344,0.4883088492332889,0.0950457155007442,0.04210078673187327,0.0693174569423772,938.2765957446809,0,0,17.6506245819777,4.771186440677966
188.0,204,78.470192,0.0784313725490196,0.041176470588235294,0.08945454545454545,4.4664179104477615,0.48799794293620263,0.09221018196687794,0.0410958904109589,0.06358617869556328,796.2525252525253,0,0,18.380591048056573,4.956896551724138
198.0,204,81.743611,0.029411764705882353,0.04072398190045249,0.03230890464933018,4.451492537313433,0.4886606013575668,0.08783651011986637,0.04047946551385341,0.06445274120652388,859.8303571428571,0,0,17.22543243920663,4.54014598540146
199.0,204,85.085223,0.024509803921568627,0.040123456790123455,0.0395738203957382,4.417910447761194,0.49643882242637555,0.08453101361573373,0.038577912254160365,0.06202723146747353,880.921052631579,0,0,17.856346186529663,4.76595744680851
195.0,204,88.211413,0.04411764705882353,0.040266106442577033,0.06157270029673591,4.3283582089552235,0.5020714981734603,0.08316614991792814,0.035564472004377165,0.05909173809958052,954.979381443299,0,0,18.3837731607962,4.943548387096774
188.0,204,91.340058,0.0784313725490196,0.04158215010141988,0.09321401938851603,4.354477611940299,0.4960910956555159,0.08040909892435197,0.03614882736730735,0.05836713101745724,916.4,0,0,18.02142253808187,4.797101449275362
191.0,204,94.438616,0.06372549019607843,0.0423202614379085,0.0837037037037037,4.4888059701492535,0.4838369569896475,0.07795974070283179,0.03480040941658137,0.060559535994541114,976.8190476190476,0,0,17.455369012473444,4.689922480620155
187.0,204,97.588113,0.08333333333333333,0.04364326375711575,0.1189069423929099,4.507462686567164,0.48156598420061564,0.07521904447016035,0.034551165481897836,0.059679285832368985,933.0576923076923,0,0,17.676836619572068,4.76984126984127
198.0,204,100.752126,0.029411764705882353,0.043198529411764705,0.03626220362622036,4.567164179104478,0.47679856142669885,0.07107411557547623,0.03329598207139427,0.05874819913558508,836.7339449541284,0,0,18.048238988404403,4.7368421052631575
198.0,204,103.841288,0.029411764705882353,0.0427807486631016,0.041758241758241756,4.496268656716418,0.48416788276397976,0.06966640806826997,0.032583397982932506,0.05756400310318076,907.0333333333333,0,0,18.092863724916196,4.86013986013986
200.0,204,106.907542,0.0196078431372549,0.04209919261822376,0.03491078355314197,4.477611940298507,0.48211564204038837,0.06651617757712566,0.03054928517682468,0.05583145221971407,944.6666666666666,0,0,17.299143231004614,4.597014925373134
198.0,204,109.932043,0.029411764705882353,0.041736694677871146,0.0332541567695962,4.440298507462686,0.49425845663444024,0.06502995762092649,0.02908081250913342,0.05406985240391641,829.32,0,0,18.669023059874142,5.025
195.0,204,113.049389,0.04411764705882353,0.041802832244008714,0.057057057057057055,4.548507462686567,0.47962263637721164,0.06479113384484228,0.029695936345552714,0.055271383915885194,788.875,0,0,18.056401819803398,4.881889763779528
188.0,204,116.272178,0.0784313725490196,0.04279279279279279,0.0826645264847512,4.626865671641791,0.47325260254772744,0.06490451148629947,0.028646554110157763,0.053003044561306396,838.8137254901961,0,0,18.181457527357864,4.793388429752066
189.0,204,119.490025,0.07352941176470588,0.043601651186790505,0.09408194233687406,4.615671641791045,0.47630305236762877,0.06284558327714093,0.029939312204989885,0.052596089008766014,916.27,0,0,17.302205922298537,4.661417322834645
193.0,204,122.689234,0.05392156862745098,0.043866264454499745,0.05905511811023622,4.611940298507463,0.4753307854553808,0.06072555205047318,0.028259726603575185,0.052181913774973714,905.6,0,0,17.616057558315372,4.65625
198.0,204,125.803144,0.029411764705882353,0.04350490196078431,0.042899408284023666,4.611940298507463,0.47814357570298077,0.05841660261337433,0.027030489367153472,0.05098642070202408,829.0089285714286,0,0,18.086518496100794,4.823529411764706
198.0,204,128.91714,0.029411764705882353,0.0431611669057867,0.036336109008327025,4.675373134328358,0.4700563360695074,0.056596701649175414,0.026111944027986007,0.046476761619190406,919.8545454545455,0,0,18.08568254228658,4.887218045112782
184.0,204,132.099144,0.09803921568627451,0.04446778711484594,0.13568215892053972,4.634328358208955,0.4684160110987809,0.05642403517342452,0.025647288715192965,0.04323400097703957,853.5288461538462,0,0,18.63121772938189,5.051724137931035
197.0,204,135.185257,0.03431372549019608,0.044231646146830825,0.05100463678516229,4.611940298507463,0.47417439603957945,0.05307096004770424,0.025521765056648778,0.04186046511627907,907.0961538461538,0,0,17.10974851598191,4.584615384615384
179.0,204,138.4339,0.12254901960784313,0.046011586452762925,0.11290322580645161,4.623134328358209,0.4762211758803602,0.05219523587108828,0.024170948155067724,0.04040168145726296,950.1938775510204,0,0,18.016597082658986,4.923728813559322
196.0,204,141.637283,0.0392156862745098,0.045860566448801744,0.053994082840236685,4.57089552238806,0.4805848243075227,0.05114155251141553,0.024315068493150686,0.03789954337899543,950.824074074074,0,0,18.1524852240668,4.881889763779528
186.0,204,144.755852,0.08823529411764706,0.046781756180733165,0.10613718411552346,4.473880597014926,0.48429055561825607,0.05130784708249497,0.023697742007601164,0.03722334004024145,994.7019230769231,0,0,18.03090809714806,4.852713178294573
194.0,204,147.844716,0.049019607843137254,0.046829370045890696,0.06561085972850679,4.548507462686567,0.4781043527414036,0.05054704595185996,0.02396061269146608,0.03730853391684902,907.3980582524272,0,0,17.89550234692714,4.78125
193.0,204,150.955052,0.05392156862745098,0.046977124183006536,0.08439490445859872,4.638059701492537,0.47871942987136934,0.04725168756027001,0.021536483445837352,0.03578699239258545,941.6635514018692,0,0,18.24541875602181,4.904
191.0,204,154.045993,0.06372549019607843,0.04731892757102841,0.08339594290007513,4.600746268656716,0.4795754549016902,0.048089038219235616,0.02110457790844183,0.03569928601427971,971.14,0,0,18.169721906950354,4.966666666666667
199.0,204,157.121133,0.024509803921568627,0.04686274509803921,0.022304832713754646,4.567164179104478,0.48032761093502285,0.047619047619047616,0.02087832973362131,0.033734444101614726,846.8440366972477,0,0,17.930263302528584,4.822222222222222
198.0,204,160.207595,0.029411764705882353,0.04652056901191849,0.03571428571428571,4.470149253731344,0.48399285670510633,0.0467694788831771,0.022074387662534018,0.0341699425461143,837.0196078431372,0,0,17.664714294967517,4.674418604651163
203.0,204,163.247992,0.004901960784313725,0.04572021116138763,0.0058953574060427415,4.567164179104478,0.47249433600289986,0.046720663769261164,0.02074278941129988,0.03713947056499407,958.8632478632478,0,0,16.528096210924296,4.337748344370861
203.0,204,166.301272,0.004901960784313725,0.04495005549389567,0.005196733481811433,4.649253731343284,0.4690294571755978,0.04551176527549143,0.020431877602401474,0.03660307930667183,889.1008403361344,0,0,17.319767118927746,4.566666666666666
187.0,204,169.458972,0.08333333333333333,0.04566085693536674,0.11742424242424243,4.757462686567164,0.46744651269757437,0.04299029864941982,0.02006848012174244,0.0374738443979456,931.5980392156863,0,0,17.319926232407756,4.603174603174603
193.0,204,172.558115,0.05392156862745098,0.04581105169340464,0.06621004566210045,4.619402985074627,0.47214104502190557,0.043149341552255534,0.020267114971513962,0.037358737274680115,921.6168224299065,0,0,17.626026009177924,4.7555555555555555
190.0,204,175.764715,0.06862745098039216,0.046218487394957986,0.08437270726338958,4.686567164179104,0.46643235715799264,0.04258052675048178,0.019913737725979628,0.03523905662108837,949.2857142857143,0,0,17.157121308908135,4.524822695035461
197.0,204,178.839793,0.03431372549019608,0.04600963192294462,0.054231717337715694,4.58955223880597,0.4766303001979203,0.04245538128718226,0.018478456823508203,0.03254011177212908,883.2043010752689,0,0,18.315913832797943,4.954128440366972
190.0,204,181.974817,0.06862745098039216,0.04639959432048681,0.08708272859216255,4.652985074626866,0.47376825039937326,0.04209500177242113,0.018078695498050336,0.030840127614321162,888.5688073394496,0,0,18.495753564052535,4.938931297709924
193.0,204,185.110498,0.05392156862745098,0.04652708541043536,0.06747159090909091,4.615671641791045,0.4809437057269501,0.040602945020475734,0.017077633527925417,0.031192820423455607,903.1926605504588,0,0,17.973212318404187,4.768656716417911
188.0,204,188.287909,0.0784313725490196,0.047058823529411764,0.10443275732531931,4.6940298507462686,0.47311102354582596,0.03909129875696528,0.017745392198885556,0.031718816973853405,889.0808080808081,0,0,17.395738808266376,4.626984126984127
