#{"t_start": 1712595706.9710987, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level
204.0,204,19.589934,0.0,0.0,0.0,1.3955223880597014,0.8773076646164408,0.7268292682926829,0.0,0.0,1029.4645161290323,0,0,20.318424340699476,5.746913580246914
204.0,204,34.315807,0.0,0.0,0.0,1.7537313432835822,0.821377822955565,0.6161369193154034,0.004889975550122249,0.0,1021.125,0,0,19.957273950827343,5.637037037037037
204.0,204,46.540849,0.0,0.0,0.0,1.8843283582089552,0.79434047168171,0.49755301794453505,0.04567699836867863,0.0,932.4741379310345,0,0,19.969552919890386,5.592
204.0,204,57.605103,0.0,0.0,0.0,2.0858208955223883,0.7661606249646163,0.3953488372093023,0.06731946144430845,0.0,962.8636363636364,0,0,19.57944605933213,5.462809917355372
204.0,204,68.172218,0.0,0.0,0.0,2.138059701492537,0.7535680902880459,0.3281096963761019,0.07541625857002938,0.0,980.877358490566,0,0,19.876209029314715,5.483050847457627
204.0,204,78.589287,0.0,0.0,0.0,2.462686567164179,0.7151826453495059,0.28408163265306124,0.10775510204081633,0.0,1064.6052631578948,0,0,18.651666247859705,5.198529411764706
204.0,204,87.648191,0.0,0.0,0.0,2.466417910447761,0.7050026439357262,0.25122463261021694,0.10706787963610917,0.0,994.7777777777778,0,0,19.50375457969897,5.439024390243903
204.0,204,95.847358,0.0,0.0,0.0,2.746268656716418,0.6747630561121077,0.22167789344764238,0.10532761788120025,0.007348438456827924,1022.9207920792079,0,0,18.459916452837177,5.139344262295082
204.0,204,104.177543,0.0,0.0,0.0,2.6828358208955225,0.6747168234333615,0.2025040827436037,0.08927599346761024,0.011976047904191617,968.1428571428571,0,0,19.563385233691907,5.3826086956521735
204.0,204,111.756374,0.0,0.0,0.0,2.9738805970149254,0.6398915037031926,0.18471337579617833,0.08280254777070063,0.01910828025477707,1116.7156862745098,0,0,17.86168562517923,4.926229508196721
204.0,204,119.496366,0.0,0.0,0.0,3.078358208955224,0.6226289020330278,0.17683741648106904,0.07884187082405346,0.027616926503340758,1026.5172413793102,0,0,18.386428457789307,5.059259259259259
204.0,204,126.817333,0.0,0.0,0.0,3.1902985074626864,0.615122676173711,0.16088199265006126,0.07145773785218457,0.03511637403021641,1006.4774774774775,0,0,18.42638358702582,5.015748031496063
204.0,204,133.422206,0.0,0.0,0.0,3.25,0.6014212652545561,0.15001884658876743,0.0712401055408971,0.04070863173765549,1062.1682242990655,0,0,18.18021001932408,5.007575757575758
