#{"t_start": 1724145775.6040962, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index,path_index,physical_paths
199.0,199,4.317313,0.0,0.0,0.0,2.074626865671642,0.8377454752827506,1.055,0.02,0.0,2067.1597633136093,0,0,14.73064204341579,3.88646288209607,0.9940828402366864,168,168
199.0,199,8.486561,0.0,0.0,0.0,3.0708955223880596,0.7332622125906985,0.8120300751879699,0.17293233082706766,0.0,2076.315789473684,0,0,14.631241575068591,3.810185185185185,0.993421052631579,151,151
199.0,199,12.332142,0.0,0.0,0.0,3.3843283582089554,0.6896212520316783,0.637123745819398,0.20903010033444816,0.0,1993.032786885246,0,0,14.727935482382035,3.9127906976744184,0.9918032786885246,121,121
199.0,199,16.15256,0.0,0.0,0.0,3.876865671641791,0.6379036108446715,0.5382685069008782,0.2120451693851945,0.01631116687578419,2038.3064516129032,0,0,14.356631824084007,3.710382513661202,0.9919354838709677,123,123
199.0,199,19.85933,0.0,0.0,0.0,4.302238805970149,0.5973504496137536,0.45481927710843373,0.17670682730923695,0.04116465863453815,1998.6842105263158,0,0,14.141760884623412,3.6547619047619047,0.9912280701754386,113,113
199.0,199,23.583372,0.0,0.0,0.0,4.92910447761194,0.5310909941874847,0.40753138075313805,0.16150627615062763,0.09205020920502092,2069.512195121951,0,0,13.31242002036468,3.413265306122449,0.991869918699187,122,122
199.0,199,27.235109,0.0,0.0,0.0,5.563432835820896,0.46370171166195917,0.3715925394548063,0.14275466284074606,0.13199426111908177,2045.2380952380952,0,0,13.133657653339517,3.3726415094339623,0.9920634920634921,125,125
196.0,199,30.79138,0.01507537688442211,0.0018844221105527637,0.024279210925644917,5.902985074626866,0.4316979770530562,0.33459119496855344,0.14088050314465408,0.15471698113207547,2060.1769911504425,0,0,12.756803123820944,3.284974093264249,1.2035398230088497,136,112
196.0,199,34.302107,0.01507537688442211,0.0033500837520938024,0.016351118760757316,5.712686567164179,0.4461714688121254,0.29955207166853304,0.13213885778275475,0.14837625979843225,2025.0,0,0,14.105338827525637,3.6482758620689655,1.1224489795918366,110,97
195.0,199,38.016564,0.020100502512562814,0.005025125628140704,0.026016260162601626,5.652985074626866,0.44381892653736593,0.2796567390206966,0.12771327612317013,0.14235234729934376,2273.3009708737864,0,0,13.460024102408122,3.423312883435583,1.1067961165048543,114,102
199.0,199,41.599787,0.0,0.0045682960255824575,0.0,5.779850746268656,0.4259186542730717,0.268348623853211,0.11834862385321102,0.14587155963302753,2032.5,0,0,13.9632497103501,3.657608695652174,1.1,132,119
198.0,199,45.313844,0.005025125628140704,0.0046063651591289785,0.007228915662650603,5.723880597014926,0.42759104332718534,0.248107653490328,0.11269974768713205,0.14760302775441547,2072.1238938053098,0,0,13.297244940062507,3.432584269662921,1.176991150442478,133,112
196.0,199,48.811306,0.01507537688442211,0.005411673753382296,0.02566158781074579,5.75,0.4301429471229453,0.22999222999222999,0.10955710955710955,0.1309246309246309,2051.8348623853212,0,0,14.397638723432234,3.7621951219512195,1.2201834862385321,133,108
196.0,199,52.498048,0.01507537688442211,0.006101938262742283,0.02401921537229784,5.529850746268656,0.43030038638824114,0.22418772563176895,0.10866425992779784,0.13140794223826716,2045.0892857142858,0,0,14.16286959557981,3.755952380952381,1.2678571428571428,142,111
194.0,199,56.028212,0.02512562814070352,0.007370184254606365,0.031746031746031744,5.324626865671642,0.4420085771578364,0.20917678812415655,0.11099865047233469,0.12685560053981107,2047.8260869565217,0,0,14.097158782661888,3.6494252873563218,1.2260869565217392,141,114
197.0,199,59.652581,0.010050251256281407,0.007537688442211055,0.014106583072100314,5.414179104477612,0.439121838273715,0.19297690604239165,0.10091743119266056,0.1300221448908573,2098.529411764706,0,0,13.748344297928524,3.5833333333333335,1.107843137254902,113,101
195.0,199,63.242203,0.020100502512562814,0.008276677505172924,0.0297339593114241,5.57089552238806,0.432432322595575,0.1802741358760429,0.0968414779499404,0.12544696066746128,2086.7256637168143,0,0,13.475580221405677,3.4829545454545454,1.1327433628318584,128,112
197.0,199,66.84969,0.010050251256281407,0.008375209380234505,0.019198664440734557,5.380597014925373,0.4467882678290274,0.17450042217844075,0.09287925696594428,0.12580917534477906,2083.823529411765,0,0,14.424029888261122,3.7961783439490446,1.107843137254902,113,101
193.0,199,70.41946,0.03015075376884422,0.009521290663845543,0.042105263157894736,5.473880597014926,0.43927850262069296,0.16631073144687666,0.08675920982381206,0.12653497063534436,1989.8230088495575,0,0,13.973916709935136,3.6277777777777778,1.0619469026548674,120,112
192.0,199,74.100245,0.035175879396984924,0.010804020100502512,0.05132450331125828,5.4216417910447765,0.4404047743972612,0.16251904520060945,0.08379888268156424,0.11960385982732351,2021.4953271028037,0,0,13.890046295290228,3.59375,1.1775700934579438,126,106
195.0,199,77.71327,0.020100502512562814,0.01124670973917205,0.025177025963808025,5.5559701492537314,0.4350454856881208,0.15194773772078393,0.07790950883135737,0.11565448826518268,2078.3653846153848,0,0,14.116613411922577,3.7088607594936707,1.1826923076923077,123,103
192.0,199,81.372946,0.035175879396984924,0.012334399269072635,0.04289118347895155,5.458955223880597,0.4415719969311735,0.14751445086705203,0.07167630057803469,0.11445086705202312,2006.4220183486239,0,0,14.279466630950717,3.771604938271605,1.091743119266055,119,108
199.0,199,84.960268,0.0,0.01179812103998252,0.0,5.541044776119403,0.43013392980447945,0.14102564102564102,0.07183908045977011,0.11096374889478337,2228.9473684210525,0,0,13.626234851893216,3.550561797752809,1.1578947368421053,132,113
198.0,199,88.522187,0.005025125628140704,0.011515912897822446,0.006334125098970704,5.451492537313433,0.437435651543842,0.13595933926302414,0.06925031766200762,0.09381617958492164,2212.8205128205127,0,0,13.866199999786597,3.6193181818181817,1.1965811965811965,140,116
198.0,199,92.18816,0.005025125628140704,0.011256281407035176,0.005315110098709187,5.458955223880597,0.4340865308049436,0.1306910569105691,0.06747967479674796,0.09247967479674797,2107.6923076923076,0,0,14.237485558274443,3.7094972067039107,1.1623931623931625,136,116
190.0,199,96.1768,0.04522613065326633,0.01256281407035176,0.06144393241167435,5.5559701492537314,0.42983411588625625,0.12504892367906068,0.06575342465753424,0.09080234833659491,1814.5631067961165,0,0,14.269083992545623,3.7777777777777777,1.145631067961165,118,102
194.0,199,99.798117,0.02512562814070352,0.013028103480364787,0.03218210361067504,5.473880597014926,0.4270089367063128,0.12386877828054299,0.06523378582202112,0.08785822021116138,2148.3471074380163,0,0,13.67017198673599,3.5164835164835164,1.2479338842975207,151,120
196.0,199,103.36734,0.01507537688442211,0.01310122038765255,0.021360759493670885,5.451492537313433,0.4312435536444611,0.11690909090909091,0.062,0.07963636363636363,1994.5945945945946,0,0,13.842332719708178,3.6136363636363638,1.1531531531531531,128,110
192.0,199,107.331701,0.035175879396984924,0.01386241552590539,0.05011219147344802,5.347014925373134,0.43646997966621703,0.11454673225579762,0.0628952916373858,0.07624736472241743,2076.7241379310344,0,0,14.004305920977021,3.657458563535912,1.2155172413793103,141,115
194.0,199,111.058746,0.02512562814070352,0.01423785594639866,0.035629453681710214,5.32089552238806,0.44127615484041266,0.10771321780496092,0.05929323819232076,0.07628270472307169,2184.2105263157896,0,0,13.299149717222273,3.422222222222222,1.2543859649122806,143,113
195.0,199,114.580024,0.020100502512562814,0.014426973577565245,0.028085735402808575,5.313432835820896,0.4393063684752639,0.10491695444828153,0.058214109521460285,0.0792632790659431,2199.056603773585,0,0,13.522784626082572,3.454022988505747,1.2264150943396226,130,105
197.0,199,118.27301,0.010050251256281407,0.014290201005025125,0.015362106803218726,5.2611940298507465,0.4384318893715275,0.10449187639375597,0.05590952532653711,0.07916533928002549,2155.3278688524592,0,0,13.432086381355706,3.448780487804878,1.1639344262295082,142,121
198.0,199,121.81773,0.005025125628140704,0.014009441145119537,0.0036845983787767134,5.17910447761194,0.44531867918828555,0.10176034589252625,0.05497220506485485,0.0804508956145769,2025.0,0,0,14.056377250050907,3.6666666666666665,1.1147540983606556,136,121
199.0,199,125.434914,0.0,0.013597398758498374,0.0,5.324626865671642,0.43633146965941355,0.09737827715355805,0.05183520599250936,0.07340823970037454,1968.103448275862,0,0,13.461428670604883,3.502702702702703,1.1724137931034482,136,115
195.0,199,128.923018,0.020100502512562814,0.013783201722900216,0.02800658978583196,5.25,0.4442783723282704,0.0943231441048035,0.04992721979621543,0.07336244541484715,2150.943396226415,0,0,13.588664144602625,3.5609756097560976,1.1415094339622642,121,105
199.0,199,132.495496,0.0,0.01340033500837521,0.0,5.384328358208955,0.44572323174339207,0.09053614372612817,0.045692460036780305,0.07073136228603763,1886.3207547169811,0,0,14.148951384239528,3.6666666666666665,1.1037735849056605,117,105
199.0,199,136.091141,0.0,0.013038163791932636,0.0,5.298507462686567,0.44892542876145985,0.08957072096862961,0.04829389102916896,0.0720968629609246,2051.190476190476,0,0,13.90427902071435,3.643979057591623,1.0555555555555556,133,125
198.0,199,139.639896,0.005025125628140704,0.01282729436656969,0.007512520868113523,5.3283582089552235,0.4439408224998767,0.08478435574604876,0.048486472006429145,0.07393517278328422,2059.8214285714284,0,0,13.476644182938186,3.488372093023256,1.0625,119,111
196.0,199,143.352819,0.01507537688442211,0.012884937508053087,0.025841816758026624,5.376865671641791,0.44176871483966745,0.08470373270686504,0.04620203602192639,0.0703471678412947,2232.8571428571427,0,0,13.78225307830155,3.576687116564417,1.1238095238095238,118,104
193.0,199,146.968457,0.03015075376884422,0.013316582914572864,0.04451510333863275,5.4216417910447765,0.43627468478540554,0.08236791852323361,0.04506683640992998,0.07231063017186505,2171.25,0,0,13.176882230869959,3.4184782608695654,1.1083333333333334,133,119
199.0,199,150.450457,0.0,0.01299178820933938,0.0,5.380597014925373,0.438284658828338,0.08020859200397318,0.04258753414452446,0.06866153464117208,1868.0672268907563,0,0,14.395501053244576,3.751381215469613,1.1932773109243697,142,118
199.0,199,153.972872,0.0,0.012682459918640823,0.0,5.335820895522388,0.43902592861246664,0.07875923906458257,0.040470132073185505,0.06918696231673331,2051.7391304347825,0,0,13.627275912996659,3.53757225433526,1.182608695652174,136,114
198.0,199,157.459038,0.005025125628140704,0.012504382377001286,0.0060377358490566035,5.208955223880597,0.44868708990966216,0.078452254171104,0.0391669624896462,0.06460773872914448,2152.2321428571427,0,0,13.92619051929558,3.6315789473684212,1.0892857142857142,122,111
197.0,199,161.122369,0.010050251256281407,0.012448606669712198,0.012708498808578236,5.17910447761194,0.44403509902495275,0.07839962997224792,0.03943108233117484,0.061517113783533764,2108.6776859504134,0,0,13.708579753864852,3.5235602094240837,1.1239669421487604,136,120
199.0,199,164.782224,0.0,0.012171970965940816,0.0,5.470149253731344,0.43708555921337083,0.07403639651859388,0.038996269922007464,0.060472476545721715,2265.3846153846152,0,0,13.375796923381333,3.4555555555555557,1.1367521367521367,133,116
199.0,199,168.272494,0.0,0.01190736290146384,0.0,5.436567164179104,0.43147574306130837,0.0741764315719655,0.03780676542118063,0.06024762325889896,2160.5504587155965,0,0,13.666519203513625,3.531578947368421,1.073394495412844,117,108
194.0,199,171.929956,0.02512562814070352,0.01218860258740511,0.041033434650455926,5.447761194029851,0.42866204453234014,0.07305194805194805,0.03874458874458874,0.06158008658008658,2093.362831858407,0,0,13.729472833243033,3.574585635359116,1.2212389380530972,138,112
195.0,199,175.55249,0.020100502512562814,0.012353433835845896,0.0324773413897281,5.384328358208955,0.4292647910952865,0.07217806041335453,0.03804981452040276,0.05967143614202438,2277.155172413793,0,0,13.540451475190842,3.446236559139785,1.2844827586206897,149,115
