#{"t_start": 1708447965.902117, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
19.0,19,0.621629,0.0,0.0,0.0,1.1604477611940298,0.9271127426820692,2.9,0.0,0.0,18425
19.0,19,1.219803,0.0,0.0,0.0,1.2388059701492538,0.9179571244085076,2.58974358974359,0.0,0.0,33440
19.0,19,1.79568,0.0,0.0,0.0,1.2723880597014925,0.9105608132090246,2.4827586206896552,0.0,0.0,49501
19.0,19,2.366948,0.0,0.0,0.0,1.3097014925373134,0.9031542468525375,2.5714285714285716,0.0,0.0,63875
19.0,19,2.810115,0.0,0.0,0.0,1.3432835820895523,0.8987448293089982,2.3541666666666665,0.0,0.0,70039
19.0,19,3.334189,0.0,0.0,0.0,1.3805970149253732,0.8932813196969542,2.3217391304347825,0.0,0.0,83093
19.0,19,3.844047,0.0,0.0,0.0,1.4738805970149254,0.8830644412029444,2.343283582089552,0.0,0.0,96387
19.0,19,4.364333,0.0,0.0,0.0,1.5522388059701493,0.8726505415186478,2.3398692810457518,0.0,0.0,111325
19.0,19,4.837703,0.0,0.0,0.0,1.6044776119402986,0.8678668091696722,2.2790697674418605,0.0,0.0,116604
19.0,19,5.352208,0.0,0.0,0.0,1.6343283582089552,0.8621114009617865,2.261780104712042,0.0,0.0,129400
