#{"t_start": 1708447993.456943, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
19.0,19,3.704196,0.0,0.0,0.0,1.085820895522388,0.9330627684142311,3.45,0.0,0.0,20325
19.0,19,7.374514,0.0,0.0,0.0,1.1380597014925373,0.9246646831235843,3.0256410256410255,0.0,0.0,37773
19.0,19,10.482421,0.0,0.0,0.0,1.1753731343283582,0.918184187058127,2.8620689655172415,0.0,0.0,54738
19.0,19,13.744463,0.0,0.0,0.0,1.205223880597015,0.913012162893453,2.896103896103896,0.0,0.0,70136
19.0,19,15.576372,0.0,0.0,0.0,1.25,0.9065862283666035,2.7083333333333335,0.0,0.0,77870
19.0,19,18.219117,0.0,0.0,0.0,1.287313432835821,0.9004343197380779,2.652173913043478,0.0,0.0,91653
19.0,19,20.6448,0.0,0.0,0.0,1.3656716417910448,0.8906951059519131,2.6492537313432836,0.0,0.0,105604
19.0,19,23.233856,0.0,0.0,0.0,1.4253731343283582,0.8825873141873259,2.6601307189542482,0.0,0.0,121085
19.0,19,25.285784,0.0,0.0,0.0,1.4813432835820894,0.8759030899734689,2.5755813953488373,0.0,0.0,127040
19.0,19,27.810319,0.0,0.0,0.0,1.492537313432836,0.8724043088515391,2.518324607329843,0.0,0.0,140196
