#{"t_start": 1712157802.7705894, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle
204.0,204,9.398967,0.0,0.0,0.0,1.6679104477611941,0.8568722163832228,0.7317073170731707,0.0,0.0,981.5935483870968,0,0
204.0,204,17.833967,0.0,0.0,0.0,2.216417910447761,0.7889905471431801,0.6039119804400978,0.019559902200488997,0.0,973.3228346456693,0,0
204.0,204,25.761906,0.0,0.0,0.0,2.5,0.7476076415533561,0.48776508972267535,0.06525285481239804,0.0,895.295652173913,0,0
204.0,204,33.363824,0.0,0.0,0.0,2.8208955223880596,0.7106367160011807,0.3880048959608323,0.08445532435740515,0.0,927.7321428571429,0,0
204.0,204,41.052325,0.0,0.0,0.0,2.873134328358209,0.6903812786202844,0.32615083251714005,0.0930460333006856,0.0,975.1401869158879,0,0
204.0,204,48.531302,0.0,0.0,0.0,3.2388059701492535,0.6532274585535008,0.2897959183673469,0.10285714285714286,0.008979591836734694,1057.8392857142858,0,0
204.0,204,55.7812,0.0,0.0,0.0,3.3022388059701493,0.6318655772971236,0.2575227431770469,0.10706787963610917,0.016794961511546535,957.991304347826,0,0
204.0,204,63.162831,0.0,0.0,0.0,3.5858208955223883,0.5967074945481904,0.23392529087568892,0.10226576852418862,0.03306797305572566,1002.6601941747573,0,0
204.0,204,70.613126,0.0,0.0,0.0,3.537313432835821,0.5966674974779449,0.21502449646162222,0.08600979858464888,0.031573217201959713,926.8269230769231,0,0
204.0,204,77.852876,0.0,0.0,0.0,3.8470149253731343,0.5657516290921353,0.19843214110730034,0.07790298873101421,0.040666340029397355,1075.7227722772277,0,0
204.0,204,85.222863,0.0,0.0,0.0,4.007462686567164,0.5409529388496273,0.1870824053452116,0.07037861915367483,0.051224944320712694,995.7894736842105,0,0
204.0,204,92.519196,0.0,0.0,0.0,4.007462686567164,0.543273268436395,0.17394855042874643,0.0690077582686811,0.05634953042057983,941.7477477477478,0,0
204.0,204,99.727106,0.0,0.0,0.0,4.3283582089552235,0.5019183271557313,0.16094986807387862,0.07010931021485112,0.06784771956275915,1062.6727272727273,0,0
204.0,204,106.93192,0.0,0.0,0.0,4.268656716417911,0.5073239767597921,0.15295764788239413,0.06790339516975849,0.06860343017150858,916.2363636363636,0,0
202.0,204,114.05207,0.00980392156862745,0.00065359477124183,0.012753188297074268,4.600746268656716,0.48146618460656604,0.13664596273291926,0.06505393919581563,0.07486106570774763,1036.7333333333333,0,0
203.0,204,121.071944,0.004901960784313725,0.0009191176470588235,0.008723235527359239,4.436567164179104,0.4896739319780527,0.13304721030042918,0.05855303494788473,0.06897608828939301,922.1153846153846,0,0
201.0,204,127.955315,0.014705882352941176,0.0017301038062283738,0.019157088122605363,4.470149253731344,0.4841421440067079,0.12821253248628356,0.054865723361247475,0.06814900375397055,899.7830188679245,0,0
201.0,204,134.928974,0.014705882352941176,0.0024509803921568627,0.019984627209838585,4.425373134328358,0.49268103655460166,0.12527292576419213,0.05431222707423581,0.06632096069868995,913.8454545454546,0,0
200.0,204,142.098741,0.0196078431372549,0.003353973168214654,0.029523088569265707,4.3283582089552235,0.5033328521206397,0.1182712215320911,0.049689440993788817,0.06340579710144928,1037.5233644859813,0,0
204.0,204,149.305813,0.0,0.0031862745098039215,0.0,4.33955223880597,0.4981609771505645,0.11455260570304818,0.046460176991150445,0.06489675516224189,980.2589285714286,0,0
197.0,204,156.295125,0.03431372549019608,0.004668534080298786,0.044444444444444446,4.503731343283582,0.4895967190435798,0.10386869871043376,0.04689331770222743,0.06471277842907386,989.7934782608696,0,0
200.0,204,163.270248,0.0196078431372549,0.0053475935828877,0.03117505995203837,4.544776119402985,0.48030956105034645,0.10011198208286674,0.044568868980963045,0.06248600223964166,950.5514018691589,0,0
198.0,204,170.523744,0.029411764705882353,0.00639386189258312,0.03793626707132018,4.641791044776119,0.4833739257312245,0.09242976624490672,0.040317392236757454,0.062406176281363926,1078.3963963963963,0,0
197.0,204,177.691997,0.03431372549019608,0.00755718954248366,0.05161787365177196,4.537313432835821,0.48926281800924326,0.09053497942386832,0.040740740740740744,0.06296296296296296,1029.9065420560748,0,0
195.0,204,184.792574,0.04411764705882353,0.009019607843137255,0.06181818181818182,4.436567164179104,0.4936582221022772,0.08763600395647873,0.040356083086053415,0.06369930761622156,874.5,0,0
204.0,204,191.610813,0.0,0.008672699849170438,0.0,4.208955223880597,0.516291143736145,0.08442669709070165,0.03860049439056855,0.05989731888191671,946.4859813084112,0,0
204.0,204,198.482495,0.0,0.008351488743645606,0.0,4.447761194029851,0.4950612244501173,0.07889438037708218,0.03606077246933919,0.06132161815852096,878.9380530973451,0,0
204.0,204,205.360277,0.0,0.008053221288515405,0.0,4.365671641791045,0.497739650348998,0.07711311099347097,0.03476266101994,0.0594670901711664,949.6696428571429,0,0
195.0,204,212.205437,0.04411764705882353,0.00929682217714672,0.05891126025354213,4.458955223880597,0.4834536054878793,0.0776185602183555,0.03445922893210508,0.058000682360968954,995.8545454545455,0,0
198.0,204,218.988125,0.029411764705882353,0.009967320261437908,0.0362962962962963,4.451492537313433,0.4867420479588715,0.07425742574257425,0.03333333333333333,0.05759075907590759,1038.1809523809525,0,0
185.0,204,225.811666,0.09313725490196079,0.01265022137887413,0.1329394387001477,4.544776119402985,0.48060994070266316,0.07093674939951962,0.032506004803843074,0.056525220176140915,905.82,0,0
201.0,204,232.862639,0.014705882352941176,0.012714460784313725,0.012552301255230125,4.526119402985074,0.46869887424378875,0.07058641017685387,0.031337263419174685,0.05476264349984487,903.8347826086956,0,0
199.0,204,240.046099,0.024509803921568627,0.013071895424836602,0.03223443223443224,4.451492537313433,0.47820797972582757,0.0690744920993228,0.031151241534988713,0.049510910458991725,916.6929824561404,0,0
204.0,204,247.091339,0.0,0.012687427912341407,0.0,4.395522388059701,0.49296925814752934,0.0651189954737918,0.029201343261790042,0.05008030369396992,1014.1037735849056,0,0
204.0,204,254.162367,0.0,0.012324929971988795,0.0,4.4888059701492535,0.49067209671455575,0.06337728626116546,0.028073160357294766,0.0499078406351907,936.4722222222222,0,0
