#{"t_start": 1724246303.5177472, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index,path_index,physical_paths
199.0,199,20.601092,0.0,0.0,0.0,2.003731343283582,0.9261161564738092,0.93,0.0,0.0,518.6210526315789,0,0,23.373709580923073,5.968421052631579,1.8578947368421053,353,189
199.0,199,38.185916,0.0,0.0,0.0,2.7313432835820897,0.883789976911583,0.8421052631578947,0.0,0.0,539.1988304093567,0,0,23.138934358848275,5.964912280701754,1.8596491228070176,318,170
199.0,199,54.638121,0.0,0.0,0.0,3.1044776119402986,0.858829874654194,0.802675585284281,0.0,0.0,479.5357142857143,0,0,23.41159023844448,5.964285714285714,1.8214285714285714,306,167
199.0,199,69.111649,0.0,0.0,0.0,3.6044776119402986,0.8316798039224281,0.7440401505646174,0.006273525721455458,0.0,496.01960784313724,0,0,23.345023577411634,5.96078431372549,1.7581699346405228,269,152
199.0,199,82.263626,0.0,0.0,0.0,3.996268656716418,0.8083439304308867,0.6305220883534136,0.0642570281124498,0.0,480.37142857142857,0,0,23.452764005222946,5.957142857142857,1.7214285714285715,241,139
199.0,199,94.672558,0.0,0.0,0.0,4.559701492537314,0.7790740235064958,0.5456066945606695,0.11715481171548117,0.0,533.8905109489051,0,0,23.054379445990847,5.956204379562044,1.8102189781021898,248,136
199.0,199,106.339357,0.0,0.0,0.0,4.962686567164179,0.7604265012898123,0.4799139167862267,0.15064562410329985,0.0,524.4852941176471,0,0,22.997838556070697,5.955882352941177,1.9191176470588236,261,135
199.0,199,116.872293,0.0,0.0,0.0,5.343283582089552,0.7415526044273771,0.4274952919020716,0.16070307595731326,0.0,528.05,0,0,22.94187956304543,5.95,1.9166666666666667,230,119
199.0,199,126.532403,0.0,0.0,0.0,5.503731343283582,0.7298369962220562,0.3900669642857143,0.16238839285714285,0.0,471.5840707964602,0,0,23.43940141426743,5.946902654867257,1.8407079646017699,208,112
199.0,199,136.239123,0.0,0.0,0.0,5.791044776119403,0.7156757068464629,0.35258663987945754,0.17177297840281266,0.0,522.7563025210084,0,0,22.94830710827996,5.949579831932773,1.815126050420168,216,118
199.0,199,145.447758,0.0,0.0,0.0,5.955223880597015,0.7061649299657211,0.3242009132420091,0.16940639269406393,0.0,495.9009009009009,0,0,23.06925583086334,5.945945945945946,1.8108108108108107,201,110
199.0,199,154.263121,0.0,0.0,0.0,6.141791044776119,0.7002765718865298,0.2971954792800335,0.16952699874424446,0.0,490.91509433962267,0,0,23.067799900315592,5.943396226415095,1.7924528301886793,190,105
199.0,199,163.017087,0.0,0.0,0.0,6.395522388059701,0.6865738800748211,0.27666151468315303,0.16576506955177744,0.004250386398763524,494.0761904761905,0,0,22.869243363625333,5.942857142857143,1.7333333333333334,182,104
199.0,199,171.553565,0.0,0.0,0.0,6.66044776119403,0.6712964512032341,0.2604951560818084,0.15751704341585934,0.011123071402942232,552.018691588785,0,0,22.370113712480528,5.94392523364486,1.8504672897196262,198,106
199.0,199,179.911494,0.0,0.0,0.0,6.787313432835821,0.6618259595321556,0.24380442062960483,0.14936369725385132,0.02042866711319491,509.803738317757,0,0,22.66444926482763,5.94392523364486,1.897196261682243,203,106
199.0,199,188.68524,0.0,0.0,0.0,6.888059701492537,0.6606428913562181,0.2317111459968603,0.14725274725274726,0.02543171114599686,451.704347826087,0,0,23.19347017284386,5.947826086956522,1.8,207,114
199.0,199,196.782679,0.0,0.0,0.0,7.134328358208955,0.6439537893231793,0.2198581560283688,0.13918439716312056,0.03664302600472813,483.7117117117117,0,0,22.6543446253226,5.936936936936937,1.8288288288288288,203,110
199.0,199,203.997712,0.0,0.0,0.0,7.294776119402985,0.6366423050159022,0.20485626569913482,0.13201228021211275,0.042422550934970694,504.2604166666667,0,0,22.368855143548164,5.907216494845361,1.9375,186,95
199.0,199,211.959873,0.0,0.0,0.0,7.473880597014926,0.6245158416920834,0.19249074563722898,0.1285034373347435,0.046007403490216814,493.6909090909091,0,0,22.797582675565224,5.910714285714286,1.8363636363636364,202,109
199.0,199,219.417014,0.0,0.0,0.0,7.4440298507462686,0.6242404249144078,0.18236623963828183,0.12358703843255464,0.05124340617935192,498.7843137254902,0,0,22.738111855890846,5.9411764705882355,1.7745098039215685,181,101
199.0,199,227.395991,0.0,0.0,0.0,7.652985074626866,0.6179618740568821,0.17416267942583732,0.11770334928229666,0.057177033492822965,494.48214285714283,0,0,22.67580935796732,5.920353982300885,1.8839285714285714,211,111
199.0,199,235.030125,0.0,0.0,0.0,7.75,0.6083104562573901,0.1685316282256223,0.11326786937656999,0.06097282484585522,525.8545454545455,0,0,22.227386046684053,5.927272727272728,1.9363636363636363,213,109
199.0,199,242.165009,0.0,0.0,0.0,7.731343283582089,0.6065053148891613,0.15771079073831368,0.10878112712975098,0.06465705548274356,502.8921568627451,0,0,22.53328775492746,5.902912621359223,1.911764705882353,195,101
199.0,199,249.427836,0.0,0.0,0.0,7.932835820895522,0.5962506719742071,0.15176889261042495,0.10780824785430186,0.0694996859953946,526.9629629629629,0,0,22.250300629166734,5.89908256880734,1.787037037037037,193,107
199.0,199,256.794656,0.0,0.0,0.0,8.152985074626866,0.5906997150722101,0.14469453376205788,0.10389871382636656,0.07315112540192927,492.05309734513276,0,0,22.752873947581953,5.929203539823009,1.9557522123893805,221,112
199.0,199,264.137405,0.0,0.0,0.0,8.205223880597014,0.586471918556787,0.14241545893719806,0.10280193236714975,0.07671497584541062,480.33613445378154,0,0,22.610891561383582,5.899159663865547,1.8403361344537814,219,118
199.0,199,271.34465,0.0,0.0,0.0,8.257462686567164,0.5810733411964023,0.1365835504279866,0.09918124302195758,0.08075921101600297,502.0088495575221,0,0,22.37611797583502,5.904347826086957,1.9115044247787611,216,112
199.0,199,278.418201,0.0,0.0,0.0,8.365671641791044,0.5719754090124466,0.1317064417728333,0.0972546204916562,0.08397631437286919,491.6454545454545,0,0,22.580810920453274,5.876106194690266,1.8363636363636364,202,109
199.0,199,285.570075,0.0,0.0,0.0,8.41044776119403,0.5660753915863407,0.1282051282051282,0.09442134442134442,0.0867983367983368,502.41284403669727,0,0,22.4531808431146,5.909090909090909,1.8623853211009174,203,108
199.0,199,292.102773,0.0,0.0,0.0,8.473880597014926,0.5610867293130999,0.12242505442974376,0.09177692178864512,0.08993468430748619,521.9897959183673,0,0,22.066769668318507,5.848484848484849,1.8265306122448979,179,97
199.0,199,299.197504,0.0,0.0,0.0,8.578358208955224,0.5551881178538769,0.11750405186385737,0.0886547811993517,0.0927066450567261,544.8303571428571,0,0,22.083712310743586,5.928571428571429,1.9285714285714286,216,111
199.0,199,305.91507,0.0,0.0,0.0,8.671641791044776,0.5500146008019406,0.1133615952268802,0.08682681739676558,0.09577641701994033,522.4273504273505,0,0,22.04306723265033,5.915254237288136,1.9572649572649572,229,116
199.0,199,312.752605,0.0,0.0,0.0,8.723880597014926,0.5472838786922463,0.10809987819732034,0.08358708891595615,0.09591961023142509,462.212962962963,0,0,22.79021787563549,5.916666666666667,1.7592592592592593,190,107
