#{"t_start": 1709985676.7436483, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle
209.0,209,47.981257,0.0,0.0,0.0,1.585820895522388,0.8676329885284555,0.7238095238095238,0.0,0.0,144988,191,20
209.0,209,130.031614,0.0,0.0,0.0,2.0,0.8108987739468072,0.60381861575179,0.01909307875894988,0.0,250258,205,20
209.0,209,195.733433,0.0,0.0,0.0,2.1305970149253732,0.7884702668749846,0.5254777070063694,0.025477707006369428,0.0,316658,231,21
209.0,209,253.581833,0.0,0.0,0.0,2.324626865671642,0.7627667250612299,0.45280764635603343,0.013142174432497013,0.0,352825,231,21
209.0,209,314.934801,0.0,0.0,0.0,2.514925373134328,0.741732501968734,0.41204588910133844,0.008604206500956023,0.0,403865,231,21
209.0,209,362.623828,0.0,0.0,0.0,2.921641791044776,0.6951957292664157,0.399203187250996,-0.0007968127490039841,0.012749003984063745,477803,231,21
209.0,209,414.264159,0.0,0.0,0.0,3.074626865671642,0.6771810356639744,0.3709016393442623,-0.008879781420765027,0.015027322404371584,494902,231,21
209.0,209,461.98868,0.0,0.0,0.0,3.1343283582089554,0.6666243431883542,0.3550508069336521,-0.019127316198445904,0.026897788404064555,526857,231,21
209.0,209,508.43257,0.0,0.0,0.0,3.1343283582089554,0.668186760282986,0.3379383634431456,-0.023379383634431455,0.02497343251859724,532258,231,21
209.0,209,549.519609,0.0,0.0,0.0,3.3992537313432836,0.6360122071705541,0.32759445241511237,-0.03204208512673362,0.03538976566236251,571473,231,21
209.0,209,589.634261,0.0,0.0,0.0,3.5223880597014925,0.6209160553862999,0.31869565217391305,-0.03739130434782609,0.04043478260869565,585522,220,20
209.0,209,624.059229,0.0,0.0,0.0,3.458955223880597,0.6227041127499363,0.3132722200079713,-0.04264647269828617,0.04184934236747708,603524,220,20
209.0,209,661.925814,0.0,0.0,0.0,3.544776119402985,0.6136756916201649,0.3127299484915379,-0.051508462104488596,0.04047093451066961,633304,231,21
209.0,209,689.516583,0.0,0.0,0.0,3.701492537313433,0.5983697263312316,0.31158182439357707,-0.05158865732832251,0.04543901605739665,657078,231,21
209.0,209,713.901014,0.0,0.0,0.0,3.906716417910448,0.5774584560039081,0.30739795918367346,-0.05548469387755102,0.046556122448979595,666881,231,21
209.0,209,743.089545,0.0,0.0,0.0,3.876865671641791,0.5790524265645813,0.3034379671150972,-0.05829596412556054,0.04663677130044843,684236,231,21
207.0,209,766.641919,0.009569377990430622,0.0005629045876723895,0.012620638455827766,3.798507462686567,0.5870568064613694,0.3015202702702703,-0.061936936936936936,0.04842342342342342,675580,231,21
199.0,209,786.165468,0.04784688995215311,0.003189792663476874,0.05637982195845697,3.8917910447761193,0.5768752655618472,0.3020527859237537,-0.065049320181285,0.044521460943748335,672482,231,21
205.0,209,803.910608,0.019138755980861243,0.004029211785444472,0.03470031545741325,3.720149253731343,0.5940280341620412,0.294994944388271,-0.0659757330637007,0.04373104145601618,654983,231,21
209.0,209,820.983675,0.0,0.003827751196172249,0.0,3.75,0.5928881093538996,0.29603841536614645,-0.06698679471788715,0.04201680672268908,673717,231,21
204.0,209,840.067513,0.023923444976076555,0.004784688995215311,0.031226199543031227,3.7574626865671643,0.589730957079811,0.29457541771572443,-0.0711833371480888,0.03936827649347677,660743,220,20
