#{"t_start": 1724155577.5512795, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index,path_index,physical_paths
199.0,199,22.570558,0.0,0.0,0.0,1.7611940298507462,0.8659757702183807,1.02,0.03,0.0,2096.4071856287424,200,19,14.965730377418685,3.982142857142857,1.0598802395209581,177,166
199.0,199,60.014318,0.0,0.0,0.0,2.5970149253731343,0.7833362812634941,0.849624060150376,0.12531328320802004,0.0,2092.1052631578946,209,19,14.805974437640808,3.8732394366197185,1.0460526315789473,159,151
199.0,199,100.197225,0.0,0.0,0.0,2.791044776119403,0.7531610528595182,0.7307692307692307,0.11036789297658862,0.0,2006.4,220,20,14.85211056602225,3.954022988505747,1.024,128,124
199.0,199,135.452299,0.0,0.0,0.0,2.9813432835820897,0.7315503422767845,0.6599749058971142,0.08657465495608532,0.0037641154328732747,2062.18487394958,220,20,14.818435609244096,3.9235294117647057,1.0588235294117647,126,118
199.0,199,163.335714,0.0,0.0,0.0,3.2611940298507465,0.7097148736590811,0.5963855421686747,0.05220883534136546,0.01706827309236948,2055.128205128205,220,20,14.563507003848281,3.820359281437126,1.1623931623931625,136,116
199.0,199,193.121448,0.0,0.0,0.0,3.466417910447761,0.6837032997402348,0.5656903765690376,0.03682008368200837,0.04100418410041841,2148.75,220,20,14.329324884318625,3.7333333333333334,1.25,150,119
199.0,199,217.020618,0.0,0.0,0.0,3.6940298507462686,0.655636325886802,0.5401721664275466,0.03012912482065997,0.04806312769010043,2122.8813559322034,220,20,14.644081713239867,3.8502673796791442,1.1610169491525424,137,117
199.0,199,238.995284,0.0,0.0,0.0,3.925373134328358,0.6271586212157092,0.514752040175769,0.023854362837413684,0.05649717514124294,2028.3783783783783,220,20,14.474853419393877,3.8,1.1711711711711712,130,110
199.0,199,256.519911,0.0,0.0,0.0,3.9776119402985075,0.6230207772233809,0.47042410714285715,0.018973214285714284,0.05859375,2005.1020408163265,220,20,14.800070402940705,3.9051094890510947,1.1122448979591837,109,97
199.0,199,274.899547,0.0,0.0,0.0,4.223880597014926,0.5932756356438599,0.45052737317930686,0.01858362631843295,0.06278252134605726,2264.5631067961167,220,20,13.990495072628494,3.655844155844156,1.087378640776699,112,102
199.0,199,289.230825,0.0,0.0,0.0,4.447761194029851,0.5666126290037831,0.4324200913242009,0.024200913242009132,0.06940639269406393,1994.1176470588234,209,19,14.75879131337176,3.8926553672316384,1.1092436974789917,132,118
199.0,199,302.81077,0.0,0.0,0.0,4.358208955223881,0.5711774902556941,0.4064462118041021,0.0301381331100879,0.069485140226036,2139.4736842105262,209,19,14.14915719949557,3.748502994011976,1.1666666666666667,133,113
199.0,199,315.835929,0.0,0.0,0.0,4.544776119402985,0.5590522878312876,0.38330757341576505,0.03284389489953632,0.07109737248840804,2029.8165137614678,220,20,14.6042799199793,3.8580246913580245,1.1926605504587156,130,108
199.0,199,328.88883,0.0,0.0,0.0,4.548507462686567,0.558092415547949,0.3674201650520273,0.04198062432723358,0.07427341227125941,2013.0841121495328,220,20,14.56602980860608,3.9125,1.205607476635514,129,106
193.0,199,340.323925,0.03015075376884422,0.0020100502512562816,0.04126984126984127,4.417910447761194,0.5531042935576569,0.351006711409396,0.053355704697986575,0.0714765100671141,1973.8317757009345,220,20,14.741138920706371,3.869565217391304,1.1308411214953271,121,106
198.0,199,350.303989,0.005025125628140704,0.0021984924623115578,0.008620689655172414,4.361940298507463,0.5642560155470043,0.3354310887350535,0.0500314663310258,0.06891126494650723,2049.029126213592,220,20,15.167185293779776,4.025974025974026,1.1067961165048543,114,102
