#{"t_start": 1709894535.1202297, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle
209.0,209,91.570251,0.0,0.0,0.0,1.4402985074626866,0.8757210124880519,0.7285714285714285,0.0,0.0,153171,105,20
209.0,209,212.162895,0.0,0.0,0.0,1.708955223880597,0.831688381402897,0.6157517899761337,0.007159904534606206,0.0,260584,154,20
209.0,209,372.964937,0.0,0.0,0.0,1.9029850746268657,0.7995238416029614,0.47929936305732485,0.07165605095541401,0.0,332569,163,21
209.0,209,505.248504,0.0,0.0,0.0,2.041044776119403,0.7814636880685943,0.3906810035842294,0.07168458781362007,0.0,359452,194,21
209.0,209,589.391565,0.0,0.0,0.0,2.033582089552239,0.7724507204145618,0.33747609942638623,0.07265774378585087,0.0,413664,231,21
209.0,209,668.047289,0.0,0.0,0.0,2.328358208955224,0.7325183976549496,0.3107569721115538,0.08286852589641434,0.0007968127490039841,475863,231,21
209.0,209,736.819667,0.0,0.0,0.0,2.294776119402985,0.7349707531194101,0.29439890710382516,0.05669398907103825,0.00819672131147541,497200,231,21
209.0,209,801.75747,0.0,0.0,0.0,2.451492537313433,0.7174036967105776,0.2743574417214585,0.0502092050209205,0.021518230723251645,538633,231,21
209.0,209,873.239349,0.0,0.0,0.0,2.3656716417910446,0.7248070431732723,0.2635494155154091,0.039851222104144525,0.024442082890541977,546069,231,21
209.0,209,934.633344,0.0,0.0,0.0,2.3843283582089554,0.7173008300431682,0.25107604017216645,0.026303204208512673,0.03156384505021521,556645,231,21
209.0,209,991.719535,0.0,0.0,0.0,2.6007462686567164,0.6920500503818173,0.24130434782608695,0.020869565217391306,0.03608695652173913,567787,220,20
209.0,209,1039.595717,0.0,0.0,0.0,2.5186567164179103,0.6994597034684948,0.23316062176165803,0.016739736946990835,0.037863690713431646,566756,220,20
209.0,209,1092.18658,0.0,0.0,0.0,2.787313432835821,0.6664847185812287,0.22626931567328917,0.015084621044885945,0.04672553348050037,611750,231,21
209.0,209,1139.434783,0.0,0.0,0.0,2.701492537313433,0.6713984517297098,0.22036214554151007,0.012640929279125385,0.04543901605739665,619636,231,21
209.0,209,1185.495906,0.0,0.0,0.0,2.8544776119402986,0.6558594600559815,0.21428571428571427,0.010522959183673469,0.043048469387755105,636207,231,21
209.0,209,1231.032608,0.0,0.0,0.0,3.003731343283582,0.6370311733102947,0.20597907324364723,0.008968609865470852,0.04514200298953662,655836,231,21
209.0,209,1274.494342,0.0,0.0,0.0,2.962686567164179,0.6348804493859792,0.20118176702307258,0.009285312324141813,0.04473832301631964,660291,231,21
209.0,209,1308.302476,0.0,0.0,0.0,3.093283582089552,0.6214307445044269,0.19957480733457347,0.006112144565506245,0.04491097528567632,673031,231,21
209.0,209,1339.37937,0.0,0.0,0.0,2.970149253731343,0.6346309291501387,0.19133937562940584,0.004531722054380665,0.045568982880161125,633263,231,21
209.0,209,1374.123138,0.0,0.0,0.0,3.0111940298507465,0.6306598014980903,0.18871083472853384,0.0026309495336044007,0.04376943314996412,652787,231,21
209.0,209,1407.44591,0.0,0.0,0.0,2.970149253731343,0.6344561493375344,0.18542141230068337,-0.000683371298405467,0.03849658314350797,653239,220,20
209.0,209,1433.191341,0.0,0.0,0.0,3.082089552238806,0.6304369573965556,0.18003913894324852,-0.004131332898456186,0.03674711893889976,637755,220,20
209.0,209,1461.698813,0.0,0.0,0.0,3.279850746268657,0.6109070957937683,0.17762063227953412,-0.005199667221297837,0.036605657237936774,655310,231,21
209.0,209,1493.014678,0.0,0.0,0.0,3.324626865671642,0.6005491411953301,0.17400837153677495,-0.004783735299980068,0.03846920470400638,685614,231,21
209.0,209,1521.328091,0.0,0.0,0.0,3.220149253731343,0.6058902813778009,0.17623421354764637,-0.006123230003827019,0.035973976272483735,695729,231,21
208.0,209,1545.362615,0.004784688995215311,0.0001840264998159735,0.008308157099697885,3.287313432835821,0.602652720525074,0.173721015826279,-0.006808980493191019,0.038093485461906516,698899,231,21
208.0,209,1573.122491,0.004784688995215311,0.000354421407052986,0.008070432868672046,3.0074626865671643,0.6311342464962821,0.1728110599078341,-0.009216589861751152,0.034739454094292806,678151,231,21
209.0,209,1605.041066,0.0,0.0003417634996582365,0.0,3.246268656716418,0.5998443157875756,0.17347461972312425,-0.008545547769612033,0.036233122543155014,716629,231,21
208.0,209,1625.765069,0.004784688995215311,0.000494967827091239,0.009615384615384616,3.2574626865671643,0.6003282644882112,0.16817956758541014,-0.008912361775870606,0.035979534576662815,689754,231,21
194.0,209,1652.492787,0.07177033492822966,0.0028708133971291866,0.09366391184573003,3.291044776119403,0.5947354485677777,0.16759955221493683,-0.00799616184231569,0.035343035343035345,715344,231,21
205.0,209,1674.115287,0.019138755980861243,0.003395585738539898,0.021248339973439574,3.328358208955224,0.5931049362889184,0.16661505109941158,-0.009290802105915144,0.033292040879529264,717017,220,20
209.0,209,1698.233131,0.0,0.003289473684210526,0.0,3.3507462686567164,0.5934660215368247,0.16364181790910454,-0.008699565021748913,0.03254837258137093,699848,220,20
209.0,209,1725.170861,0.0,0.003189792663476874,0.0,3.253731343283582,0.6089683593460632,0.16346713205351948,-0.010034904013961605,0.03315881326352531,687347,231,21
