#{"t_start": 1712665390.4785984, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level
204.0,204,2.922171,0.0,0.0,0.0,1.9328358208955223,0.8280568321491231,0.7951219512195122,0.0,0.0,913.9423076923077,0,0,19.883734206527976,5.4375
204.0,204,5.819103,0.0,0.0,0.0,2.5261194029850746,0.7575841214418576,0.5819070904645477,0.08557457212713937,0.0,909.7622950819672,0,0,19.524343087784665,5.35251798561151
204.0,204,8.744835,0.0,0.0,0.0,3.0261194029850746,0.688591405780133,0.4469820554649266,0.15171288743882544,0.0,861.7982456140351,0,0,18.940278646169673,5.125925925925926
204.0,204,11.647237,0.0,0.0,0.0,3.466417910447761,0.6343491172736908,0.3671970624235006,0.12239902080783353,0.033047735618115054,913.7339449541284,0,0,17.805745486163687,4.7913669064748206
204.0,204,14.551515,0.0,0.0,0.0,3.8022388059701493,0.5921911108523472,0.3036238981390793,0.11557296767874632,0.058765915768854066,909.018691588785,0,0,17.805481128031555,4.656716417910448
202.0,204,17.61328,0.00980392156862745,0.0016339869281045752,0.01412639405204461,4.529850746268656,0.5056428851882182,0.2714636140637776,0.11447260834014718,0.10302534750613246,972.3728813559322,0,0,15.72509110176078,4.058479532163743
200.0,204,20.646653,0.0196078431372549,0.004201680672268907,0.026931254429482635,4.5335820895522385,0.5029570282989111,0.24736472241742796,0.10962754743499649,0.10119465917076599,932.3272727272728,0,0,17.97569920484671,4.807407407407408
193.0,204,23.723676,0.05392156862745098,0.010416666666666666,0.07853810264385692,4.597014925373134,0.48957642260675527,0.23081683168316833,0.09467821782178218,0.10705445544554455,989.0098039215686,0,0,17.756580211306744,4.734375
200.0,204,26.751155,0.0196078431372549,0.011437908496732025,0.032441200324412,4.541044776119403,0.4954897443601412,0.21145374449339208,0.08535242290748898,0.11123348017621146,919.2952380952381,0,0,17.929494817956034,4.722222222222222
196.0,204,29.772181,0.0392156862745098,0.014215686274509804,0.05973813420621931,4.582089552238806,0.4891247079828878,0.19681908548707752,0.08101391650099403,0.10984095427435388,970.319587628866,0,0,17.973115806641577,4.846153846153846
195.0,204,32.794405,0.04411764705882353,0.01693404634581105,0.0513595166163142,4.623134328358209,0.4851117827159887,0.18486633439057545,0.07430901676483914,0.10919800634345266,865.6603773584906,0,0,18.188023395003444,4.834645669291339
196.0,204,35.968441,0.0392156862745098,0.018790849673202614,0.054602184087363496,4.451492537313433,0.4954994417260109,0.1772784019975031,0.06824802330420308,0.09696213066999584,884.0761904761905,0,0,18.850578328692997,5.041666666666667
196.0,204,39.025737,0.0392156862745098,0.020361990950226245,0.05432287681713849,4.455223880597015,0.4905874778884974,0.1654482493266641,0.06617929973066564,0.10311658330126972,934.0952380952381,0,0,17.953867691837914,4.818897637795276
193.0,204,42.211917,0.05392156862745098,0.02275910364145658,0.06280193236714976,4.458955223880597,0.48460614521306655,0.16189111747851004,0.0673352435530086,0.1010028653295129,866.2884615384615,0,0,18.023837606215096,4.792307692307692
192.0,204,45.504176,0.058823529411764705,0.02516339869281046,0.08477119279819954,4.5111940298507465,0.4822152245909039,0.1467828418230563,0.06333780160857909,0.09953083109919571,895.7058823529412,0,0,17.905314992739093,4.782258064516129
201.0,204,48.592414,0.014705882352941176,0.024509803921568627,0.02141157811260904,4.514925373134329,0.48056443702814944,0.1368916797488226,0.06153846153846154,0.09638932496075353,979.7070707070707,0,0,17.768796627571565,4.7073170731707314
197.0,204,51.644135,0.03431372549019608,0.025086505190311418,0.04904214559386973,4.496268656716418,0.48428392345230553,0.1339444115907747,0.05736250739207569,0.08752217622708457,878.2692307692307,0,0,17.936887053075687,4.7984496124031
198.0,204,54.74076,0.029411764705882353,0.025326797385620915,0.035357417371252885,4.518656716417911,0.4801202536637841,0.13016759776536313,0.05893854748603352,0.08463687150837988,895.2522522522522,0,0,17.75100106536881,4.737226277372263
195.0,204,57.842098,0.04411764705882353,0.02631578947368421,0.061317183951551855,4.522388059701493,0.480311206167634,0.12450331125827814,0.057218543046357616,0.08582781456953642,931.8224299065421,0,0,17.573557283552198,4.6838235294117645
191.0,204,60.937145,0.06372549019607843,0.028186274509803922,0.0903277378097522,4.458955223880597,0.48830291047457647,0.12102874432677761,0.049924357034795766,0.078416540595058,858.9894736842106,0,0,18.223479193397143,4.921739130434783
191.0,204,63.992188,0.06372549019607843,0.029878618113912233,0.07279693486590039,4.522388059701493,0.48595434389559977,0.11113783978830888,0.05316333894635555,0.07986528746692326,934.1274509803922,0,0,17.38560450540752,4.596899224806202
197.0,204,67.03367,0.03431372549019608,0.030080213903743314,0.053557154276578735,4.593283582089552,0.47852506520568994,0.10725769407441434,0.04754248966467616,0.07923748277446027,936.8207547169811,0,0,17.742438347770534,4.688
188.0,204,70.215845,0.0784313725490196,0.032182438192668375,0.11684370257966616,4.57089552238806,0.4876485668894512,0.09731395860854249,0.04315279612505504,0.0772787318361955,1051.9108910891089,0,0,16.979122198744285,4.564516129032258
190.0,204,73.383802,0.06862745098039216,0.03370098039215686,0.0847457627118644,4.604477611940299,0.48186618828309247,0.09425190194420964,0.042899408284023666,0.07755705832628909,936.8349514563107,0,0,17.89485034092865,4.833333333333333
186.0,204,76.497524,0.08823529411764706,0.03588235294117647,0.10618181818181818,4.574626865671642,0.48047431837863486,0.0923139487596584,0.04331028873525823,0.0719804798698658,806.763440860215,0,0,17.974556664838538,4.765217391304348
194.0,204,79.568795,0.049019607843137254,0.03638763197586727,0.07249802994483845,4.664179104477612,0.46808075938680965,0.0886150234741784,0.0424491392801252,0.07492175273865415,861.9152542372881,0,0,16.965454697331793,4.479166666666667
195.0,204,82.64186,0.04411764705882353,0.036673928830791576,0.0700152207001522,4.518656716417911,0.4825071741353793,0.08573582061428302,0.03975880912003015,0.06425475786696816,846.6576576576576,0,0,18.554043571630675,5.0
193.0,204,85.806516,0.05392156862745098,0.037289915966386554,0.06231454005934718,4.518656716417911,0.48181024004527623,0.08363636363636363,0.03890909090909091,0.06127272727272727,921.929292929293,0,0,17.7676524241514,4.755725190839694
195.0,204,88.92677,0.04411764705882353,0.037525354969574036,0.048471290082028336,4.518656716417911,0.4774668510530027,0.07919227392449517,0.037576821773485515,0.058296751536435466,919.3727272727273,0,0,17.50599044812498,4.640845070422535
193.0,204,92.068895,0.05392156862745098,0.0380718954248366,0.052592592592592594,4.57089552238806,0.476320470897818,0.07676630434782608,0.03583559782608696,0.05366847826086957,973.8771929824561,0,0,17.3602605657826,4.6521739130434785
184.0,204,95.307267,0.09803921568627451,0.04000632511068944,0.1358936484490399,4.5783582089552235,0.46991700777827944,0.07460474308300395,0.03557312252964427,0.053853754940711464,918.2828282828283,0,0,16.867009655549385,4.449612403100775
197.0,204,98.434421,0.03431372549019608,0.03982843137254902,0.03207810320781032,4.608208955223881,0.4704300716275028,0.07273887382357633,0.03270059020577445,0.0555112458127293,879.1666666666666,0,0,18.112288078992467,4.780141843971631
191.0,204,101.614366,0.06372549019607843,0.04055258467023173,0.08131868131868132,4.544776119402985,0.47147385322038815,0.07260061919504644,0.03281733746130031,0.0543343653250774,909.2293577981651,0,0,18.860048173256843,5.119047619047619
195.0,204,104.807656,0.04411764705882353,0.04065743944636678,0.05663304887509697,4.615671641791045,0.47320981492544095,0.06776859504132231,0.03110443275732532,0.05078888054094666,905.3061224489796,0,0,17.531545320028016,4.653225806451613
201.0,204,108.079277,0.014705882352941176,0.03991596638655462,0.022169437846397466,4.5335820895522385,0.4845922147863817,0.06621936989498249,0.03106767794632439,0.047695449241540254,867.5377358490566,0,0,18.504922683735412,5.024
196.0,204,111.104129,0.0392156862745098,0.039896514161220045,0.06156156156156156,4.604477611940299,0.47569773781022817,0.06508791832104367,0.030913216108905274,0.04523539421440726,840.8454545454546,0,0,17.3881386247796,4.583941605839416
192.0,204,114.143645,0.058823529411764705,0.04040805511393747,0.07062600321027288,4.623134328358209,0.4721911777826238,0.0650193263390392,0.030093870789618993,0.04679734953064605,794.8775510204082,0,0,18.164592257184687,4.818965517241379
188.0,204,117.258402,0.0784313725490196,0.041408668730650154,0.11001517450682853,4.645522388059701,0.4646512036926689,0.06377825618945102,0.03135091496232508,0.04830462863293864,956.9381443298969,0,0,17.49998969410675,4.747967479674797
195.0,204,120.368783,0.04411764705882353,0.04147812971342383,0.06062992125984252,4.611940298507463,0.46961191182420997,0.06149206765438574,0.02936934574537826,0.04366067916612036,861.3981481481482,0,0,17.455374065139573,4.633587786259542
197.0,204,123.451941,0.03431372549019608,0.041299019607843136,0.04585798816568047,4.686567164179104,0.46646197740571477,0.059176891615541925,0.028374233128834355,0.041666666666666664,845.2612612612612,0,0,17.79267840072644,4.757142857142857
203.0,204,126.513645,0.004901960784313725,0.040411286465805836,0.006056018168054504,4.585820895522388,0.47231529351821844,0.05780490843403513,0.027656658776628876,0.039616295004360286,893.9561403508771,0,0,17.68983965700755,4.785185185185185
187.0,204,129.683673,0.08333333333333333,0.041433239962651726,0.11394302848575712,4.567164179104478,0.46896772944064885,0.057219381543705865,0.026540053567080595,0.038227416605794984,911.7327586206897,0,0,17.447030805586053,4.6838235294117645
195.0,204,132.898845,0.04411764705882353,0.04149566803465572,0.06568778979907264,4.57089552238806,0.47440705722517096,0.053633012248781066,0.025448923772148888,0.037222024021881316,923.5979381443299,0,0,17.18620811696831,4.6525423728813555
188.0,204,136.1739,0.0784313725490196,0.04233511586452763,0.0890937019969278,4.58955223880597,0.474358932760183,0.05234384087472374,0.02407816680237292,0.036989647551471445,997.0882352941177,0,0,18.160067382243938,4.975206611570248
189.0,204,139.297706,0.07352941176470588,0.04302832244008715,0.10798816568047337,4.608208955223881,0.4704815067736348,0.05121784657409515,0.023674026860915093,0.03699066697017983,933.6020408163265,0,0,18.256866915690466,4.939655172413793
192.0,204,142.497533,0.058823529411764705,0.043371696504688834,0.07942238267148015,4.626865671641791,0.46843406747701394,0.05090220539095567,0.02450434395188238,0.03742481621742036,1067.6902654867256,0,0,17.13647756461005,4.590277777777778
195.0,204,145.782658,0.04411764705882353,0.04338756779307468,0.05957767722473605,4.526119402985074,0.4735993046840506,0.05091028017006432,0.024528507576583453,0.03575711326719721,838.75,0,0,18.008743213412153,4.846153846153846
195.0,204,148.962037,0.04411764705882353,0.043402777777777776,0.06926751592356688,4.630597014925373,0.4724112674358286,0.048783091374893256,0.021989752348420155,0.03650725875320239,956.5769230769231,0,0,17.74713293570844,4.722222222222222
189.0,204,152.071178,0.07352941176470588,0.044017607042817125,0.11044327573253193,4.574626865671642,0.47108588450558947,0.04876007115203516,0.02176415193052213,0.03641310034529664,944.2929292929293,0,0,18.205572238848237,4.9576271186440675
