#{"t_start": 1708562850.227969, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
199.0,199,37.93874,0.0,0.0,0.0,1.4813432835820894,0.8708613348223615,2.565,0.0,0.0,148854
199.0,199,65.340911,0.0,0.0,0.0,1.8544776119402986,0.8152533615766366,2.31077694235589,0.11027568922305764,0.0,251373
199.0,199,86.662366,0.0,0.0,0.0,2.037313432835821,0.7808270644509213,1.8294314381270902,0.39297658862876256,0.0,318494
199.0,199,106.754341,0.0,0.0,0.0,2.1977611940298507,0.7598853663947919,1.603513174404015,0.48431618569636137,0.0,352755
199.0,199,125.775549,0.0,0.0,0.0,2.208955223880597,0.7523988466137447,1.4568273092369477,0.5783132530120482,0.0,390800
199.0,199,144.167804,0.0,0.0,0.0,2.4738805970149254,0.713962695416827,1.3322175732217574,0.7196652719665272,0.0,453908
199.0,199,160.911023,0.0,0.0,0.0,2.6343283582089554,0.6950591532125205,1.2381635581061694,0.7747489239598279,0.011477761836441894,489431
199.0,199,176.325632,0.0,0.0,0.0,2.783582089552239,0.6738409721822419,1.1839296924042686,0.7539234149403641,0.07030759573132454,518889
199.0,199,190.310514,0.0,0.0,0.0,2.708955223880597,0.6851234033774236,1.1484375,0.7215401785714286,0.08258928571428571,516242
199.0,199,204.357169,0.0,0.0,0.0,2.966417910447761,0.6564021653194607,1.1049723756906078,0.7297840281265696,0.10396785534907081,548150
199.0,199,218.142435,0.0,0.0,0.0,3.111940298507463,0.6359403546029545,1.082648401826484,0.7073059360730594,0.16484018264840183,570532
199.0,199,231.08549,0.0,0.0,0.0,3.171641791044776,0.62602930257021,1.0581833403097531,0.7040602762662201,0.20175805776475514,587760
199.0,199,243.448932,0.0,0.0,0.0,3.1791044776119404,0.6240370372155761,1.027820710973725,0.7094281298299846,0.21058732612055642,604579
199.0,199,255.3865,0.0,0.0,0.0,3.373134328358209,0.5957720203758027,1.0082526013634732,0.7021887334050951,0.25116612845353425,639199
199.0,199,266.172263,0.0,0.0,0.0,3.6156716417910446,0.5674432740045168,0.9829202947086403,0.702277294038848,0.27829872739450773,664366
