#{"t_start": 1712745301.735991, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index
206.0,206,24.364883,0.0,0.0,0.0,1.5,0.868965540382137,0.7198067632850241,0.0,0.0,1062.2675159235669,0,0,20.286518162221082,5.766871165644171,2.229299363057325
206.0,206,42.787019,0.0,0.0,0.0,1.791044776119403,0.822729411973547,0.6101694915254238,0.012106537530266344,0.0,1010.7424242424242,0,0,19.90474799983808,5.63768115942029,2.053030303030303
206.0,206,57.576046,0.0,0.0,0.0,2.037313432835821,0.7862200110752613,0.4604200323101777,0.07431340872374798,0.0,948.4700854700855,0,0,19.8146062418256,5.566929133858268,1.7863247863247864
206.0,206,70.085252,0.0,0.0,0.0,2.253731343283582,0.7586151719072767,0.3575757575757576,0.09454545454545454,0.0,978.1792452830189,0,0,19.464404579243244,5.4789915966386555,1.9150943396226414
206.0,206,82.77502,0.0,0.0,0.0,2.2611940298507465,0.7531194916065739,0.3026188166828322,0.09117361784675072,0.0,994.8738738738739,0,0,19.743045875264595,5.533333333333333,1.882882882882883
206.0,206,94.893069,0.0,0.0,0.0,2.6007462686567164,0.7060113450944913,0.25949878738884397,0.12206952303961197,0.0,1118.7217391304348,0,0,18.532710066446125,5.188405797101449,2.0
206.0,206,105.688728,0.0,0.0,0.0,2.66044776119403,0.6961129952442202,0.22453222453222454,0.1191961191961192,0.004851004851004851,1028.3243243243244,0,0,18.754915141539374,5.2384615384615385,1.981981981981982
206.0,206,115.096818,0.0,0.0,0.0,2.83955223880597,0.6787448863473126,0.20436628259551243,0.10430563978168587,0.009096422073984234,1016.9417475728155,0,0,18.640816110508652,5.225,1.8446601941747574
206.0,206,124.811308,0.0,0.0,0.0,2.7276119402985075,0.6835419406258607,0.19245283018867926,0.09595687331536389,0.009703504043126684,985.4905660377359,0,0,19.27966608194597,5.375,1.8113207547169812
206.0,206,133.865222,0.0,0.0,0.0,3.041044776119403,0.6492532215210688,0.17321688500727803,0.08830664725861233,0.022319262493934983,1145.631067961165,0,0,17.756163207630387,4.9105691056910565,2.058252427184466
206.0,206,142.725002,0.0,0.0,0.0,3.1007462686567164,0.6383313534889278,0.15924128804587562,0.08337009263343625,0.0282311424790472,1009.6168224299065,0,0,18.622587736120582,5.190082644628099,1.8037383177570094
206.0,206,151.626805,0.0,0.0,0.0,3.220149253731343,0.6282307385650961,0.1459765467044076,0.07925596441568944,0.0303275374039628,1006.7589285714286,0,0,18.692510788507917,5.188976377952756,1.7857142857142858
206.0,206,159.938928,0.0,0.0,0.0,3.2276119402985075,0.627691513279948,0.13213885778275475,0.07726763717805152,0.03135498320268757,1016.2523364485982,0,0,18.80505850287891,5.254098360655738,1.97196261682243
206.0,206,168.736695,0.0,0.0,0.0,3.1417910447761193,0.6268222483761242,0.12998266897746968,0.07417677642980935,0.03431542461005199,984.5350877192982,0,0,18.743524729708135,5.225563909774436,1.8508771929824561
206.0,206,176.545723,0.0,0.0,0.0,3.3358208955223883,0.6033957742707526,0.12164348107408605,0.06858621805241022,0.040116467162730506,1059.152380952381,0,0,18.069026531986648,5.032,1.8571428571428572
206.0,206,183.655349,0.0,0.0,0.0,3.298507462686567,0.607155368591207,0.11555959963603275,0.06308765544434335,0.040339702760084924,961.7525773195877,0,0,18.71819489864777,5.175438596491228,1.7938144329896908
206.0,206,191.224387,0.0,0.0,0.0,3.451492537313433,0.5961041525080925,0.11019126463031687,0.061946902654867256,0.043105909220667996,959.1926605504588,0,0,18.037399861108412,5.00763358778626,1.7706422018348624
206.0,206,199.056409,0.0,0.0,0.0,3.3507462686567164,0.6091794694515118,0.10757616608250202,0.05769749258560259,0.042059854408196276,1004.2631578947369,0,0,18.81671836154954,5.248,1.894736842105263
206.0,206,206.653864,0.0,0.0,0.0,3.4291044776119404,0.6032078623587683,0.09936143039591315,0.05440613026819923,0.043167305236270756,1026.438596491228,0,0,18.517870338511695,5.140740740740741,1.8421052631578947
206.0,206,213.963242,0.0,0.0,0.0,3.425373134328358,0.5994900848166554,0.09560786216937636,0.05289978160640621,0.04659063334142199,1023.5727272727273,0,0,17.990058080529767,5.007299270072993,1.9
206.0,206,220.894444,0.0,0.0,0.0,3.541044776119403,0.5914892335789075,0.08735844696094291,0.04807025652877282,0.04599029350589323,1034.695238095238,0,0,18.633319529811615,5.2100840336134455,1.980952380952381
206.0,206,228.019099,0.0,0.0,0.0,3.6492537313432836,0.5871687657920239,0.08118243988528569,0.04632693580410324,0.048091771453783363,1074.6238532110092,0,0,18.176297433636087,5.032258064516129,1.981651376146789
