#{"t_start": 1710149226.7084637, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle
209.0,209,47.967326,0.0,0.0,0.0,1.8395522388059702,0.837540617908921,0.7904761904761904,0.0,0.0,134435,59,18
209.0,209,135.686848,0.0,0.0,0.0,2.4141791044776117,0.7636586821280227,0.5918854415274463,0.07875894988066826,0.0,233249,67,18
209.0,209,244.661984,0.0,0.0,0.0,2.783582089552239,0.7107087981472157,0.47611464968152867,0.12579617834394904,0.0,300186,95,21
209.0,209,352.755855,0.0,0.0,0.0,3.1492537313432836,0.6602459677847387,0.3978494623655914,0.09199522102747909,0.04062126642771804,342418,111,20
209.0,209,453.788751,0.0,0.0,0.0,3.5261194029850746,0.6093885457650826,0.3422562141491396,0.0745697896749522,0.08030592734225621,386813,114,21
206.0,209,539.883169,0.014354066985645933,0.0023923444976076554,0.01566951566951567,4.130597014925373,0.532230452120597,0.3146964856230032,0.0670926517571885,0.12380191693290735,461957,128,20
203.0,209,601.579734,0.028708133971291867,0.006151742993848257,0.02863278453829635,4.018656716417911,0.540067726431141,0.2948453608247423,0.05223367697594502,0.12783505154639174,476583,155,21
196.0,209,675.658263,0.06220095693779904,0.013157894736842105,0.07909162098668755,4.0335820895522385,0.5316472737385035,0.28346456692913385,0.04300423985463356,0.1241671714112659,503865,141,21
200.0,209,747.409928,0.0430622009569378,0.01648059542796385,0.0625,4.0559701492537314,0.5288096973691566,0.26580226904376014,0.037817396002161,0.12695840086439764,527188,127,21
198.0,209,821.681317,0.05263157894736842,0.020095693779904306,0.06907378335949764,4.0,0.5371755207909636,0.24841386041971694,0.03318692044899951,0.11469009272816008,539983,136,21
202.0,209,889.207978,0.03349282296650718,0.021313614615050023,0.04633781763826607,4.063432835820896,0.5274215882997609,0.23500666370502,0.030208796090626388,0.10839626832518881,549323,159,20
198.0,209,963.579499,0.05263157894736842,0.023923444976076555,0.06946564885496183,4.022388059701493,0.5271777347004982,0.22294814209881583,0.028991425071457737,0.10902409146590446,574533,145,20
195.0,209,1034.366612,0.06698564593301436,0.027235921972764077,0.0890092879256966,3.9141791044776117,0.5351738134977301,0.2118003025718608,0.028366111951588502,0.10816944024205749,582220,161,21
196.0,209,1107.056395,0.06220095693779904,0.029733424470266577,0.07191011235955057,3.9776119402985075,0.5239166085244698,0.2028169014084507,0.02992957746478873,0.10528169014084507,600440,161,21
201.0,209,1172.213685,0.03827751196172249,0.030303030303030304,0.058514628657164294,4.126865671641791,0.5067562120654705,0.19368628740545873,0.025978296612956264,0.10851693521867807,618267,165,21
197.0,209,1231.896454,0.05741626794258373,0.03199760765550239,0.062021439509954056,4.138059701492537,0.5064131155921898,0.18869672637430512,0.021927115503397158,0.10037059913526869,628727,164,21
196.0,209,1311.687416,0.06220095693779904,0.03377427526034337,0.08685968819599109,4.037313432835821,0.5149130274276693,0.18375072801397788,0.017763541059988352,0.093185789167152,629755,159,21
196.0,209,1379.7838,0.06220095693779904,0.03535353535353535,0.07937685459940653,4.052238805970149,0.5131657490778422,0.1796143250688705,0.01680440771349862,0.0837465564738292,644297,157,21
