#{"t_start": 1724155577.3717747, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index,path_index,physical_paths
199.0,199,44.809424,0.0,0.0,0.0,1.458955223880597,0.8968023731815399,0.94,0.11,0.0,2240.119760479042,174,19,14.834037118259744,3.982142857142857,1.4131736526946108,236,166
199.0,199,92.191707,0.0,0.0,0.0,1.7201492537313432,0.8567310390308681,0.849624060150376,0.11528822055137844,0.0,2311.184210526316,209,19,14.535897524029775,3.8497652582159625,1.5986842105263157,243,151
199.0,199,153.219846,0.0,0.0,0.0,1.7686567164179106,0.8416722983073601,0.7040133779264214,0.13712374581939799,0.0,2170.2380952380954,220,20,14.648618774840397,3.926553672316384,1.5238095238095237,192,125
199.0,199,193.770717,0.0,0.0,0.0,1.8470149253731343,0.8283209784850202,0.5633626097867002,0.17565872020075282,0.0,2199.5798319327732,220,20,14.749197872919682,3.9005847953216373,1.4789915966386555,176,118
199.0,199,223.610913,0.0,0.0,0.0,1.9701492537313432,0.8140451841809918,0.4568273092369478,0.17971887550200802,0.0,2217.6724137931033,220,20,14.58623084588519,3.8597560975609757,1.6120689655172413,187,115
199.0,199,254.00954,0.0,0.0,0.0,2.0671641791044775,0.8023534463586712,0.4,0.2083682008368201,0.0,2248.7394957983192,220,20,14.671532919787406,3.9364161849710984,1.4705882352941178,175,118
199.0,199,280.237649,0.0,0.0,0.0,2.08955223880597,0.7918759178825902,0.351506456241033,0.22812051649928264,0.0,2227.5,220,20,14.612562030432107,3.8972972972972975,1.4333333333333333,172,119
199.0,199,304.811684,0.0,0.0,0.0,2.2574626865671643,0.7702076812462582,0.3107344632768362,0.22661644695543,0.0012554927809165098,2196.330275229358,220,20,14.310891658160116,3.8674698795180724,1.5688073394495412,171,108
199.0,199,328.024182,0.0,0.0,0.0,2.175373134328358,0.7782387467920971,0.27622767857142855,0.20535714285714285,0.006696428571428571,2166.8478260869565,220,20,14.601006579317582,3.9,1.5217391304347827,140,91
199.0,199,348.36986,0.0,0.0,0.0,2.2238805970149254,0.7690396006636758,0.2466097438473129,0.197388247112004,0.011551983927674536,2440.776699029126,220,20,13.900983277337803,3.7,1.5339805825242718,158,102
199.0,199,371.369605,0.0,0.0,0.0,2.3358208955223883,0.7525628499855763,0.2319634703196347,0.20182648401826483,0.02009132420091324,2191.2,209,19,14.502061744370632,3.8864864864864863,1.456,182,124
199.0,199,389.322716,0.0,0.0,0.0,2.3843283582089554,0.7481485530966416,0.21640853913771452,0.19254918375889493,0.02595228128924236,2277.155172413793,209,19,14.303311869730704,3.844311377245509,1.5086206896551724,175,115
199.0,199,408.100378,0.0,0.0,0.0,2.574626865671642,0.7352221296414903,0.2017001545595054,0.1812210200927357,0.030525502318392583,2149.5283018867926,220,20,14.704076798672842,3.9869281045751634,1.4811320754716981,157,105
199.0,199,429.349492,0.0,0.0,0.0,2.5634328358208953,0.7290150664252554,0.1951919626838895,0.17725152493720847,0.03336921420882669,2079.6116504854367,220,20,14.666876948063514,3.980392156862745,1.4854368932038835,153,102
199.0,199,445.387698,0.0,0.0,0.0,2.5597014925373136,0.7235691420765772,0.1798392498325519,0.1781647689216343,0.03449430676490288,2163.157894736842,220,20,14.436870337719812,3.8705882352941177,1.5087719298245614,172,113
199.0,199,463.630934,0.0,0.0,0.0,2.671641791044776,0.7187348848752556,0.16923076923076924,0.16389324960753532,0.038304552590266876,2208.3333333333335,220,20,14.76510968095209,3.975,1.4166666666666667,153,107
