#{"t_start": 1708532676.897541, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
199.0,199,37.719017,0.0,0.0,0.0,1.4701492537313432,0.8722227855202426,2.555,0.0,0.0,148698
199.0,199,64.631907,0.0,0.0,0.0,1.8246268656716418,0.8183361476448423,2.3333333333333335,0.07268170426065163,0.0,250117
199.0,199,86.402205,0.0,0.0,0.0,2.074626865671642,0.7826339639484302,1.8361204013377928,0.3595317725752508,0.0,310781
199.0,199,107.150215,0.0,0.0,0.0,2.1492537313432836,0.7685395510075986,1.5997490589711418,0.47176913425345046,0.0,347525
199.0,199,126.732593,0.0,0.0,0.0,2.2238805970149254,0.7559392574771598,1.4578313253012047,0.5662650602409639,0.0,386952
199.0,199,144.700607,0.0,0.0,0.0,2.425373134328358,0.7219970702544677,1.3548117154811716,0.6786610878661088,0.0,443407
199.0,199,161.215568,0.0,0.0,0.0,2.5261194029850746,0.7073348821986176,1.278335724533716,0.7360114777618364,0.0,480128
199.0,199,176.46552,0.0,0.0,0.0,2.6828358208955225,0.6805861142548888,1.2278719397363465,0.7332077840552417,0.04770872567482737,514928
199.0,199,190.924703,0.0,0.0,0.0,2.6305970149253732,0.6898850997197573,1.1685267857142858,0.7338169642857143,0.04241071428571429,512509
199.0,199,204.704535,0.0,0.0,0.0,2.966417910447761,0.6565498743931022,1.1280763435459569,0.7157207433450528,0.11099949773982923,543012
199.0,199,218.596987,0.0,0.0,0.0,3.1940298507462686,0.6304690547950215,1.102283105022831,0.6858447488584475,0.17853881278538813,565174
199.0,199,231.740174,0.0,0.0,0.0,3.1902985074626864,0.6255572151095813,1.068647969861867,0.7011301799916283,0.1984093763080787,573272
199.0,199,243.491409,0.0,0.0,0.0,3.253731343283582,0.6131936156791662,1.0401854714064915,0.6916537867078826,0.21638330757341576,586001
199.0,199,255.563853,0.0,0.0,0.0,3.294776119402985,0.6063562275650725,1.025475421600287,0.6957301758162899,0.2343021169716541,611006
199.0,199,266.867294,0.0,0.0,0.0,3.3134328358208953,0.6000971226838835,1.0043536503683859,0.6962491627595445,0.24581379772270595,632739
199.0,199,277.917562,0.0,0.0,0.0,3.485074626865672,0.5811302931148662,0.9902668759811617,0.6960753532182103,0.26248037676609104,643399
199.0,199,288.316431,0.0,0.0,0.0,3.7425373134328357,0.5612200161130244,0.976063829787234,0.6900118203309693,0.28930260047281325,646706
199.0,199,297.560825,0.0,0.0,0.0,3.75,0.5567871223337711,0.9561819704158526,0.6843427295562378,0.30588891989952555,652929
199.0,199,306.963802,0.0,0.0,0.0,3.873134328358209,0.5538624087353989,0.9473823373876256,0.6811210999471179,0.32363828662083555,640149
199.0,199,316.259634,0.0,0.0,0.0,3.7574626865671643,0.566804297391473,0.9447375031399146,0.6769655865360462,0.3160010047726702,614096
199.0,199,326.452161,0.0,0.0,0.0,3.794776119402985,0.551315038253629,0.9351674641148325,0.6854066985645934,0.3294258373205742,650560
199.0,199,335.636207,0.0,0.0,0.0,3.9029850746268657,0.549417107008387,0.9271523178807947,0.6853162822562229,0.33774834437086093,618825
199.0,199,344.780366,0.0,0.0,0.0,4.059701492537314,0.5382531952498758,0.9305373525557011,0.6808650065530799,0.34840541721275664,626961
191.0,199,353.283021,0.04020100502512563,0.0016750418760469012,0.04829770387965162,4.190298507462686,0.5250437197494694,0.9308031033759698,0.6829524009226253,0.3623401132312854,637082
199.0,199,362.22632,0.0,0.0016080402010050252,0.0,4.082089552238806,0.5302708844706318,0.9212962962962963,0.6888083735909822,0.3679549114331723,634624
199.0,199,371.152905,0.0,0.0015461925009663702,0.0,3.9813432835820897,0.5369549323321631,0.908070447067931,0.6911167021482485,0.3692664989355525,647635
199.0,199,380.306233,0.0,0.00148892611204169,0.0,4.026119402985074,0.526714790355743,0.9032799105478941,0.6951174058889303,0.3751397689153932,662474
199.0,199,389.596949,0.0,0.0014357501794687725,0.0,3.779850746268657,0.5571499713974131,0.9047619047619048,0.6936208445642408,0.3723270440251572,648828
199.0,199,399.50733,0.0,0.001386241552590539,0.0,3.8022388059701493,0.5543996287917996,0.9019777931991673,0.6882373351839001,0.37716863289382374,647830
196.0,199,408.123613,0.01507537688442211,0.0018425460636515912,0.01741884402216944,3.8544776119402986,0.5458058594445566,0.8988255033557047,0.6880872483221476,0.39614093959731544,657818
193.0,199,416.488973,0.03015075376884422,0.002755714054141676,0.03991130820399113,4.026119402985074,0.5263757534444391,0.8956606533398342,0.6819437672679993,0.4079310905249472,666957
192.0,199,424.891314,0.035175879396984924,0.0037688442211055275,0.053401609363569864,4.082089552238806,0.5185282420245472,0.8961386918833727,0.6865248226950355,0.4107171000788022,672989
199.0,199,433.70046,0.0,0.003654636820465966,0.0,4.018656716417911,0.5262007402516647,0.894101466992665,0.6827628361858191,0.4154951100244499,666995
199.0,199,443.39302,0.0,0.0035471475022169673,0.0,3.8358208955223883,0.5454222646991475,0.8997478866973158,0.6818923327895595,0.4149488358297494,645136
199.0,199,452.636063,0.0,0.003445800430725054,0.0,3.83955223880597,0.5471403460639087,0.8955632382598675,0.6781907231345433,0.4161624891961971,633076
199.0,199,462.936862,0.0,0.0033500837520938024,0.0,3.66044776119403,0.5635860171097958,0.8911917098445595,0.6801568407786024,0.410446716146198,631276
199.0,199,472.727508,0.0,0.003259540947983159,0.0,3.720149253731343,0.5551573219552076,0.885967302452316,0.6754768392370573,0.4186648501362398,642339
199.0,199,482.100641,0.0,0.003173763554615181,0.0,3.764925373134328,0.555539203050897,0.878233187425388,0.67197241013397,0.43016315161161955,648404
199.0,199,491.338636,0.0,0.0030923850019327404,0.0,3.798507462686567,0.5460323198261333,0.8776169552856035,0.6707159472731972,0.43409149651072626,647076
199.0,199,500.657151,0.0,0.003015075376884422,0.0,3.83955223880597,0.5462383579265238,0.8757717021544664,0.669774473982613,0.4349250346478518,632610
199.0,199,510.672605,0.0,0.0029415369530579726,0.0,3.6940298507462686,0.5542537739398186,0.8716814159292036,0.6703539823008849,0.4412487708947886,653640
