#{"t_start": 1712587552.0201747, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level
204.0,204,5.225022,0.0,0.0,0.0,1.9179104477611941,0.8300190015724807,0.7853658536585366,0.0,0.0,913.9423076923077,0,0,19.888861018248726,5.445714285714286
204.0,204,9.835964,0.0,0.0,0.0,2.4738805970149254,0.7632712624952349,0.5745721271393643,0.07334963325183375,0.0,902.536,0,0,19.580233239281338,5.374100719424461
204.0,204,14.207234,0.0,0.0,0.0,2.8805970149253732,0.7076587322781053,0.43882544861337686,0.11908646003262642,0.0,857.4159292035398,0,0,19.28601183010422,5.2272727272727275
204.0,204,18.413098,0.0,0.0,0.0,3.1940298507462686,0.6678878851228863,0.3537331701346389,0.11505507955936352,0.0024479804161566705,906.8727272727273,0,0,18.80013002432796,5.125984251968504
204.0,204,22.590399,0.0,0.0,0.0,3.5111940298507465,0.629752230440733,0.2889324191968658,0.098922624877571,0.02742409402546523,933.7522935779816,0,0,18.34691324079657,4.892307692307693
204.0,204,26.775748,0.0,0.0,0.0,4.272388059701493,0.5407849885604717,0.25387755102040815,0.09877551020408164,0.07020408163265306,990.7350427350427,0,0,16.241247020646444,4.298136645962733
204.0,204,31.131154,0.0,0.0,0.0,4.4216417910447765,0.522743546788396,0.22743177046885935,0.0867739678096571,0.0979706088173548,957.6936936936937,0,0,16.571146184895653,4.318471337579618
202.0,204,35.194755,0.00980392156862745,0.0012254901960784314,0.014774494556765163,4.537313432835821,0.5074886194347334,0.2023298589822195,0.08706315144083385,0.10116492949110975,952.8532110091743,0,0,17.187340852114588,4.563380281690141
203.0,204,39.109826,0.004901960784313725,0.0016339869281045752,0.008921330089213302,4.529850746268656,0.5071987220123351,0.1837513631406761,0.0752453653217012,0.10305343511450382,885.2941176470588,0,0,18.068696850645278,4.782258064516129
193.0,204,43.02518,0.05392156862745098,0.006862745098039216,0.07692307692307693,4.496268656716418,0.5061219865771883,0.1761223482979773,0.06413418845584608,0.09965466206216082,972.5612244897959,0,0,17.94524453950111,4.8559322033898304
201.0,204,46.987425,0.014705882352941176,0.007575757575757576,0.02190332326283988,4.462686567164179,0.507450348056994,0.17100538599640933,0.06014362657091562,0.09605026929982047,903.045871559633,0,0,18.683209115805674,5.03125
200.0,204,51.05422,0.0196078431372549,0.00857843137254902,0.029641185647425898,4.399253731343284,0.5084087759105971,0.1585667215815486,0.05642504118616145,0.09596375617792421,907.9082568807339,0,0,17.944562305933864,4.803030303030303
201.0,204,54.960825,0.014705882352941176,0.00904977375565611,0.02448355011476664,4.332089552238806,0.5132043649215285,0.14872575123621148,0.051350323316850514,0.0893875998478509,921.0754716981132,0,0,18.42082685141794,4.96875
203.0,204,58.87421,0.004901960784313725,0.008753501400560224,0.008856682769726247,4.496268656716418,0.4957011160937638,0.1384180790960452,0.05296610169491525,0.09392655367231638,873.4150943396227,0,0,17.784730405054898,4.7518796992481205
201.0,204,62.777554,0.014705882352941176,0.009150326797385621,0.024756189047261814,4.66044776119403,0.4871582004853705,0.12858555885262116,0.0511045169798879,0.08803165182987141,998.6788990825688,0,0,17.8596235956318,4.782608695652174
204.0,204,66.861501,0.0,0.00857843137254902,0.0,4.619402985074627,0.4894762013584201,0.12140871177015755,0.05097312326227989,0.08433734939759036,946.2254901960785,0,0,18.1406980339159,4.846774193548387
197.0,204,70.844089,0.03431372549019608,0.010092272202998846,0.05363984674329502,4.626865671641791,0.492534015712344,0.11648223645894001,0.0489225393127548,0.08532323820617356,817.4526315789474,0,0,18.1699707009996,4.853658536585366
199.0,204,74.887837,0.024509803921568627,0.010893246187363835,0.03689469638739431,4.544776119402985,0.49767025944884635,0.11395540875309662,0.044866501513900356,0.08009909165978531,814.2788461538462,0,0,18.355044120867667,4.984
199.0,204,78.830684,0.024509803921568627,0.011609907120743035,0.03860711582134747,4.58955223880597,0.49457728224304603,0.1069937369519833,0.03966597077244259,0.07959290187891441,950.4722222222222,0,0,17.873322111727433,4.768656716417911
195.0,204,82.811225,0.04411764705882353,0.013235294117647059,0.06554756195043965,4.526119402985074,0.4973858735670733,0.1028060591010678,0.03923516265209834,0.07623541097591259,906.7692307692307,0,0,18.143002655796188,4.904
193.0,204,86.724627,0.05392156862745098,0.015172735760971055,0.059770114942528735,4.615671641791045,0.48899487445575995,0.09431279620853081,0.03886255924170616,0.07393364928909953,919.24,0,0,18.301634661203217,4.9576271186440675
193.0,204,90.699517,0.05392156862745098,0.01693404634581105,0.07354116706634692,4.641791044776119,0.4903446205752848,0.09132109675957399,0.03444368910038523,0.06911398141853614,924.495145631068,0,0,17.876394261670196,4.776
197.0,204,94.694302,0.03431372549019608,0.017689684569479967,0.0417298937784522,4.652985074626866,0.4917050154215627,0.08524945770065076,0.033188720173535795,0.06789587852494577,1062.5545454545454,0,0,17.887546942831484,4.907692307692308
195.0,204,98.67751,0.04411764705882353,0.018790849673202614,0.054699537750385205,4.544776119402985,0.4969589811173829,0.08262226847034339,0.03267429760665973,0.0672216441207076,999.1792452830189,0,0,17.7056112928291,4.796875
195.0,204,102.858922,0.04411764705882353,0.01980392156862745,0.04945454545454545,4.514925373134329,0.500472421767277,0.0786,0.032,0.0644,830.1792452830189,0,0,19.072398338991977,5.178861788617886
204.0,204,106.764129,0.0,0.019042232277526393,0.0,4.518656716417911,0.4977813659454982,0.07647963105303612,0.03170637970791699,0.0622598001537279,812.8235294117648,0,0,18.513786431927542,5.016528925619835
204.0,204,110.77193,0.0,0.018336964415395788,0.0,4.4440298507462686,0.505328808405204,0.07433431952662722,0.027736686390532544,0.06157544378698225,910.8,0,0,18.21664758472984,4.923611111111111
200.0,204,114.77597,0.0196078431372549,0.01838235294117647,0.02744807121661721,4.462686567164179,0.5029038900638455,0.07150499286733238,0.027639087018544936,0.06116262482168331,920.7326732673267,0,0,18.074812016370277,4.921875
196.0,204,118.713021,0.0392156862745098,0.01910074374577417,0.04548844146159582,4.4216417910447765,0.5049109689301202,0.06977946243969677,0.02739490006891799,0.06047553411440386,904.4537037037037,0,0,18.72303303760406,5.052631578947368
191.0,204,122.689684,0.06372549019607843,0.020588235294117647,0.0725925925925926,4.507462686567164,0.4979191378199243,0.06922435362802336,0.026688907422852376,0.057047539616346954,999.625,0,0,18.130301189925586,4.950819672131147
192.0,204,126.942649,0.058823529411764705,0.021821631878557873,0.08124076809453472,4.462686567164179,0.49664157449090235,0.06642961047357362,0.02763859705834815,0.05301438500080815,941.7289719626168,0,0,17.868189521856088,4.796992481203008
196.0,204,130.948985,0.0392156862745098,0.022365196078431373,0.044630404463040445,4.529850746268656,0.4985462218705566,0.06454645151182829,0.02506658311138963,0.05201315995613348,845.0727272727273,0,0,18.797842936388996,4.985074626865671
197.0,204,134.945872,0.03431372549019608,0.022727272727272728,0.041758241758241756,4.5335820895522385,0.5023905943776549,0.0621580547112462,0.025683890577507598,0.052127659574468084,885.5267857142857,0,0,18.535225639606786,5.030075187969925
202.0,204,138.856774,0.00980392156862745,0.02234717416378316,0.011636927851047323,4.582089552238806,0.4950255274685716,0.058979652020053085,0.024918902978472428,0.04910056030669419,932.5794392523364,0,0,17.453797665128665,4.642335766423358
201.0,204,142.759022,0.014705882352941176,0.022128851540616248,0.023752969121140142,4.522388059701493,0.4940863952283095,0.0595732493197766,0.023628812831161392,0.04711442073607332,833.1262135922331,0,0,18.790084175425424,5.08130081300813
190.0,204,146.945383,0.06862745098039216,0.023420479302832243,0.0990990990990991,4.518656716417911,0.48765869615227725,0.060225846925972396,0.02286351596263767,0.0479576188484595,826.1041666666666,0,0,18.456279587074466,4.956521739130435
201.0,204,150.845565,0.014705882352941176,0.02318494965553789,0.019261637239165328,4.496268656716418,0.4940605075259192,0.05655004068348251,0.023460808245185788,0.04705722809872525,853.3211009174312,0,0,18.065913021420286,4.7846153846153845
199.0,204,154.724544,0.024509803921568627,0.02321981424148607,0.032625189681335355,4.529850746268656,0.49651630902873584,0.053743562656807076,0.022976363396276244,0.047669351643998416,983.6788990825688,0,0,17.636646157214958,4.777777777777778
200.0,204,158.52927,0.0196078431372549,0.023127199597787834,0.025984251968503937,4.574626865671642,0.4900179066802409,0.05146018268364853,0.021741927183841502,0.04811527080921137,881.2788461538462,0,0,18.410952180402766,4.953125
200.0,204,162.454912,0.0196078431372549,0.02303921568627451,0.023668639053254437,4.485074626865671,0.49657670555094385,0.050796437978176345,0.02094569170951963,0.04753543208328107,869.4144144144144,0,0,17.985133811115755,4.818840579710145
204.0,204,166.841689,0.0,0.022477283596365374,0.0,4.4664179104477615,0.49666851083612384,0.049773755656108594,0.0195670783906078,0.04781704781704782,863.2363636363636,0,0,18.50694025115059,5.00763358778626
195.0,204,170.793353,0.04411764705882353,0.022992530345471524,0.060719640179910044,4.537313432835821,0.4901474761053781,0.048733874820831344,0.018514094601051124,0.047778308647873864,980.5849056603773,0,0,17.577399311975906,4.6923076923076925
194.0,204,174.632915,0.049019607843137254,0.02359781121751026,0.06568778979907264,4.522388059701493,0.500418394413869,0.046579500350221806,0.017394349754844735,0.04541209432640672,882.9690721649484,0,0,18.14057508285847,4.913043478260869
195.0,204,178.597787,0.04411764705882353,0.02406417112299465,0.06144393241167435,4.462686567164179,0.5067327539403587,0.04565688848304988,0.017121333181143707,0.04417303960735076,1045.7830188679245,0,0,17.921505865901448,4.8604651162790695
196.0,204,183.810674,0.0392156862745098,0.024400871459694988,0.05547337278106509,4.332089552238806,0.5108474607363057,0.04566261024896729,0.01775147928994083,0.04275985262922854,913.2660550458716,0,0,18.38086338740499,4.926470588235294
194.0,204,187.919061,0.049019607843137254,0.024936061381074168,0.07436823104693141,4.376865671641791,0.5077398972738273,0.043601792153862964,0.01770298328051579,0.03944924052016173,999.28,0,0,17.912018196808955,4.832
198.0,204,192.038707,0.029411764705882353,0.025031289111389236,0.04600301659125189,4.365671641791045,0.5051693983108303,0.04471066424216494,0.018290726280885655,0.032409883409990375,876.280701754386,0,0,18.501722349090706,5.007299270072993
195.0,204,195.953468,0.04411764705882353,0.02542892156862745,0.0660828025477707,4.41044776119403,0.5030783760385393,0.04201592623637888,0.017183570829840736,0.03038558256496228,926.75,0,0,18.572865123485933,4.964912280701754
198.0,204,199.868602,0.029411764705882353,0.025510204081632654,0.04432757325319309,4.4216417910447765,0.4994538382101601,0.042599055635393145,0.017963457195647712,0.030178608088688153,988.5188679245283,0,0,17.538177396604667,4.7611940298507465
204.0,204,204.265317,0.0,0.025,0.0,4.395522388059701,0.5098788170520994,0.041122059119243916,0.016991755479589785,0.029660164890408205,898.2327586206897,0,0,18.4063100932375,4.992537313432836
195.0,204,208.26691,0.04411764705882353,0.025374855824682813,0.04736024844720497,4.361940298507463,0.5078222504471608,0.04161325313085495,0.016862242382408046,0.030273148604674095,842.8080808080808,0,0,18.27745897849151,4.864406779661017
203.0,204,212.239437,0.004901960784313725,0.024981146304675718,0.004421518054532056,4.537313432835821,0.49069039607638165,0.04011987625676721,0.017788089713843776,0.03141918020108275,885.1344537815127,0,0,17.27225089661534,4.636363636363637
199.0,204,216.192119,0.024509803921568627,0.024972253052164262,0.030438010393466965,4.58955223880597,0.49340449471802095,0.03850896329318031,0.01612444275822821,0.029782794271080337,844.9553571428571,0,0,18.435228898482578,4.917910447761194
189.0,204,220.144231,0.07352941176470588,0.025871459694989107,0.10757575757575757,4.5783582089552235,0.48876241799635384,0.03941483414088707,0.0160268356317555,0.027860603801714498,865.8631578947368,0,0,18.93682653327967,5.1454545454545455
197.0,204,224.071041,0.03431372549019608,0.02602495543672014,0.0471841704718417,4.541044776119403,0.49538392570390827,0.038246866135968526,0.015463445877939427,0.026992405526580658,949.7870370370371,0,0,18.158645441979285,4.908396946564886
