#{"t_start": 1709768225.637192, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
179.0,179,28.425534,0.0,0.0,0.0,1.3582089552238805,0.8854798882797954,0.7277777777777777,0.0,0.0,128457
179.0,179,51.243507,0.0,0.0,0.0,1.705223880597015,0.8263761456220842,0.6657381615598886,0.002785515320334262,0.0,233780
179.0,179,70.084521,0.0,0.0,0.0,1.8507462686567164,0.794174953927744,0.5613382899628253,0.040892193308550186,0.0,313913
179.0,179,86.776194,0.0,0.0,0.0,2.0186567164179103,0.7687085025228518,0.45467224546722457,0.08786610878661087,0.0,356253
179.0,179,101.874237,0.0,0.0,0.0,2.1194029850746268,0.7533785589310611,0.37723214285714285,0.09375,0.0,378870
179.0,179,116.918965,0.0,0.0,0.0,2.2388059701492535,0.7321181413333767,0.32651162790697674,0.1144186046511628,0.0,431436
179.0,179,131.16867,0.0,0.0,0.0,2.537313432835821,0.6850405762407954,0.29106858054226475,0.1419457735247209,0.0,507354
179.0,179,143.849634,0.0,0.0,0.0,2.611940298507463,0.6791286069130188,0.2595952547103978,0.13398464759246337,0.004884856943475227,521908
179.0,179,155.466964,0.0,0.0,0.0,2.8917910447761193,0.6484108065506833,0.23635235732009927,0.12655086848635236,0.019230769230769232,549481
179.0,179,166.731991,0.0,0.0,0.0,2.9477611940298507,0.6361987909141776,0.22110552763819097,0.10943606923506422,0.027359017308766054,562173
179.0,179,177.124137,0.0,0.0,0.0,3.2574626865671643,0.606591438349415,0.2050761421319797,0.09847715736040609,0.0416243654822335,574765
179.0,179,187.48722,0.0,0.0,0.0,3.279850746268657,0.5939550951733482,0.1931130758492322,0.09260120986505352,0.04699860400186133,599252
179.0,179,197.280346,0.0,0.0,0.0,3.548507462686567,0.5629028842137225,0.18170103092783504,0.08762886597938144,0.05670103092783505,627078
179.0,179,206.010958,0.0,0.0,0.0,3.548507462686567,0.5530478691172214,0.17112086158755485,0.08256880733944955,0.061826884722776226,637239
179.0,179,214.436993,0.0,0.0,0.0,3.906716417910448,0.5170799905568683,0.15971705137751302,0.07967237527922562,0.07297096053611318,664595
176.0,179,222.183723,0.01675977653631285,0.001047486033519553,0.017889087656529516,4.0,0.5002132256967755,0.15373864430468204,0.07477288609364081,0.09014675052410902,709552
172.0,179,229.447485,0.03910614525139665,0.003286230693394676,0.05172413793103448,4.0335820895522385,0.4972254796171776,0.14601186552406065,0.07053394858272907,0.08899143045484509,707454
174.0,179,236.48678,0.027932960893854747,0.004655493482309125,0.03485254691689008,3.970149253731343,0.5049325552671511,0.13653366583541146,0.06452618453865337,0.09164588528678304,704193
175.0,179,243.72297,0.0223463687150838,0.00558659217877095,0.03671328671328671,3.832089552238806,0.50887786280668,0.1318356488323973,0.06296186816435116,0.08926987880579368,721888
173.0,179,250.615601,0.0335195530726257,0.006983240223463687,0.061452513966480445,3.9291044776119404,0.5059441615487147,0.12710911136107986,0.06017997750281215,0.08239595050618673,719761
166.0,179,257.649317,0.07262569832402235,0.010109071561585529,0.09786184210526316,3.9477611940298507,0.5096615816747129,0.12332079527135949,0.056958624395486296,0.08248253627082214,713104
176.0,179,264.663683,0.01675977653631285,0.010411376333164043,0.024545454545454544,3.8582089552238807,0.5113606501686208,0.12031811185223192,0.05720882503848127,0.0836326321190354,714018
172.0,179,271.655562,0.03910614525139665,0.011658974981782852,0.05599300087489064,3.9365671641791047,0.49896962300575354,0.11769041769041769,0.05331695331695332,0.07665847665847667,707947
174.0,179,278.616757,0.027932960893854747,0.012337057728119181,0.03356890459363958,3.8805970149253732,0.5016119838841667,0.11192271442035816,0.05419415645617342,0.0768143261074458,717485
174.0,179,285.475273,0.027932960893854747,0.012960893854748603,0.04717853839037928,3.996268656716418,0.501844043893842,0.10389316432775011,0.05002263467632413,0.07492077863286555,715535
163.0,179,292.32,0.0893854748603352,0.015900300816501935,0.13784246575342465,4.085820895522388,0.4982025190698711,0.09583060467146912,0.04758786291202794,0.07356472385941934,699120
167.0,179,298.98819,0.0670391061452514,0.017794330643492656,0.0981981981981982,4.014925373134329,0.4995653891388321,0.09288121314237574,0.04717775905644482,0.06802864363942712,712190
176.0,179,306.207908,0.01675977653631285,0.01775738228252195,0.023450586264656615,3.970149253731343,0.4998287820253945,0.08874898456539398,0.04447603574329813,0.0639723801787165,712067
178.0,179,313.523035,0.00558659217877095,0.017337699865151223,0.0084530853761623,3.7425373134328357,0.51465513334028,0.09074872598980792,0.04645237161897295,0.061348490787926306,730991
171.0,179,320.471725,0.0446927374301676,0.01824953445065177,0.06216696269982238,3.764925373134328,0.5116029740378107,0.08590934951640432,0.043239142802958465,0.06466906884126683,728343
176.0,179,327.592797,0.01675977653631285,0.01820147774373761,0.02235597592433362,3.8656716417910446,0.5075887936234743,0.08386859974307212,0.043310699210864376,0.06001101119471463,740838
178.0,179,334.730142,0.00558659217877095,0.0178072625698324,0.005937234944868533,3.7276119402985075,0.5224586194141965,0.08139328238848409,0.04176292873644926,0.05704638350808602,721813
167.0,179,341.908774,0.0670391061452514,0.019299136617572373,0.09075342465753425,3.701492537313433,0.5211590105734308,0.07991025198481187,0.039523645150155336,0.05609250949257853,719465
175.0,179,348.961763,0.0223463687150838,0.019388761091028592,0.03089143865842895,3.735074626865672,0.5105150475442551,0.07739989948065003,0.03853241749036689,0.05830122298542469,733675
164.0,179,356.190533,0.08379888268156424,0.021229050279329607,0.1079967023907667,3.787313432835821,0.5049983691870601,0.07614544268710256,0.03750203815424751,0.05706831893037665,735999
171.0,179,363.475146,0.0446927374301676,0.021880819366852888,0.05495356037151703,3.794776119402985,0.49728401220226237,0.07407994923857868,0.03807106598984772,0.05298223350253807,751486
170.0,179,370.642346,0.05027932960893855,0.02264834667069304,0.052759740259740256,3.83955223880597,0.5019146584984535,0.07120790855730615,0.03583565029348162,0.048965091133765834,717775
174.0,179,377.85993,0.027932960893854747,0.0227874154660394,0.045099739809193407,3.8134328358208953,0.4990299780688543,0.07024669073405536,0.034596871239470514,0.04753309265944645,733683
170.0,179,384.500543,0.05027932960893855,0.023492336341498353,0.08280828082808281,3.917910447761194,0.4869413532768828,0.06805514813728367,0.03373423291287768,0.04458785567615137,730688
