#{"t_start": 1724320720.090086, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length,num_moves,num_defrag_cycle,avrage_gsnr,average_mod_level,average_path_index,path_index,physical_paths
204.0,204,52.648046,0.0,0.0,0.0,1.455223880597015,0.875663390515006,0.7268292682926829,0.0,0.0,1043.6,102,20,20.301561202019343,5.763975155279503,2.206451612903226,342,154
204.0,204,125.676565,0.0,0.0,0.0,1.7388059701492538,0.8303966335338067,0.6014669926650367,0.02444987775061125,0.0,1040.031007751938,164,20,19.923377175424193,5.681481481481481,2.1705426356589146,280,128
204.0,204,206.585906,0.0,0.0,0.0,1.8507462686567164,0.807475451846449,0.49429037520391517,0.05872756933115824,0.0,944.7304347826087,185,21,19.984073860979507,5.650406504065041,1.8956521739130434,218,114
204.0,204,272.515861,0.0,0.0,0.0,2.0671641791044775,0.7811405828072159,0.40758873929008566,0.07099143206854346,0.0,1000.6727272727272,213,20,19.423822075619874,5.5210084033613445,1.8727272727272728,206,109
204.0,204,338.334736,0.0,0.0,0.0,1.9701492537313432,0.7837729995752288,0.356513222331048,0.06268364348677767,0.0,998.5045871559633,212,21,19.821364630863265,5.632478632478633,1.908256880733945,208,108
204.0,204,397.868882,0.0,0.0,0.0,2.373134328358209,0.7363213249100686,0.32571428571428573,0.07265306122448979,0.007346938775510204,1091.2649572649573,208,20,18.48852181551061,5.295454545454546,2.1025641025641026,246,116
204.0,204,447.685243,0.0,0.0,0.0,2.3582089552238807,0.7301612092370464,0.30230930720783766,0.06438068579426172,0.012596221133659902,1024.495575221239,219,20,19.396683750513365,5.536585365853658,1.9823008849557522,224,112
204.0,204,489.171493,0.0,0.0,0.0,2.470149253731343,0.712879256470229,0.28169014084507044,0.054500918554807105,0.02020820575627679,1048.3960396039604,231,21,18.833544741913524,5.358974358974359,2.0792079207920793,210,100
204.0,204,526.70493,0.0,0.0,0.0,2.3917910447761193,0.7167945575632221,0.2640174197060425,0.04735982580293958,0.023952095808383235,996.6635514018692,220,20,19.324352727597706,5.410256410256411,1.9065420560747663,204,106
204.0,204,562.278194,0.0,0.0,0.0,2.529850746268657,0.6984210419778378,0.2459578637922587,0.03723664870161685,0.030867221950024497,1099.3578947368421,231,21,18.1545960712265,5.169642857142857,1.936842105263158,184,94
204.0,204,601.113593,0.0,0.0,0.0,2.638059701492537,0.6823956368132191,0.24276169265033407,0.030289532293986638,0.03875278396436525,1053.7105263157894,220,20,18.98437277329519,5.365853658536586,2.0789473684210527,237,113
204.0,204,637.676011,0.0,0.0,0.0,2.716417910447761,0.6747830172393634,0.23478971008574928,0.02041649652919559,0.042057982850142915,1029.4351851851852,220,20,18.681437287979872,5.245762711864407,1.9259259259259258,208,107
204.0,204,676.064493,0.0,0.0,0.0,2.951492537313433,0.6493278834592064,0.23294383716547304,0.021108179419525065,0.04560874481718809,1055.420168067227,231,21,18.774671624191736,5.356060606060606,1.8739495798319328,223,118
204.0,204,706.293869,0.0,0.0,0.0,2.843283582089552,0.6559322535502147,0.2264613230661533,0.018900945047252364,0.049002450122506126,985.625,220,20,18.851169071658493,5.394736842105263,2.0576923076923075,214,103
204.0,204,736.703387,0.0,0.0,0.0,3.0111940298507465,0.63894161158813,0.2198627899379288,0.017641293694870958,0.04867690297288468,1052.705357142857,231,21,18.125976747118322,5.098484848484849,1.9642857142857142,220,111
204.0,204,760.873695,0.0,0.0,0.0,3.048507462686567,0.6289164871282775,0.2122511485451761,0.014088820826952527,0.04900459418070444,993.5098039215686,220,20,18.11966812154605,5.117647058823529,2.0294117647058822,207,101
204.0,204,780.714619,0.0,0.0,0.0,3.2425373134328357,0.6080196317831839,0.20697607379648314,0.013260305563562986,0.05477082732776016,1012.7592592592592,220,20,18.05978828541568,5.12,1.9907407407407407,215,107
