#{"t_start": 1709721054.9666138, "env_id": "PhyRMSA-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,episode_bit_rate_blocking_rate,number_cuts_total,rss_total_metric,C_BVTs,L_BVTs,S_BVTs,total_path_length
179.0,179,59.427659,0.0,0.0,0.0,1.3470149253731343,0.886361089481883,0.7166666666666667,0.0,0.0,127576
179.0,179,145.752971,0.0,0.0,0.0,1.6380597014925373,0.835941017488101,0.6462395543175488,0.002785515320334262,0.0,226852
179.0,179,252.876408,0.0,0.0,0.0,1.75,0.8118797806514683,0.5408921933085502,0.03717472118959108,0.0,302361
179.0,179,362.674462,0.0,0.0,0.0,1.8619402985074627,0.7886469846915783,0.4435146443514644,0.061366806136680614,0.0,331432
179.0,179,487.791038,0.0,0.0,0.0,1.8619402985074627,0.7811950596428345,0.37276785714285715,0.06696428571428571,0.0,363003
179.0,179,619.185367,0.0,0.0,0.0,1.9776119402985075,0.7519639309745865,0.32744186046511625,0.08465116279069768,0.0,416662
179.0,179,748.066722,0.0,0.0,0.0,2.167910447761194,0.7227690663754025,0.29984051036682613,0.10207336523125997,0.0,478607
179.0,179,868.696065,0.0,0.0,0.0,2.1492537313432836,0.7258275020360013,0.2812281926029309,0.08722958827634333,0.0,496613
179.0,179,987.950203,0.0,0.0,0.0,2.201492537313433,0.7063929560763486,0.25682382133995035,0.09057071960297766,0.0,520303
179.0,179,1100.215703,0.0,0.0,0.0,2.093283582089552,0.7164312646806225,0.2350642099385818,0.07705192629815745,0.0016750418760469012,514372
179.0,179,1224.550597,0.0,0.0,0.0,2.2761194029850746,0.6991832365088284,0.22131979695431472,0.0715736040609137,0.0040609137055837565,545536
179.0,179,1333.883505,0.0,0.0,0.0,2.373134328358209,0.6812483345428927,0.20846905537459284,0.06514657980456026,0.01209865053513262,555618
179.0,179,1449.286587,0.0,0.0,0.0,2.4477611940298507,0.6782476115758821,0.19845360824742267,0.054553264604811,0.018900343642611683,566671
179.0,179,1560.659981,0.0,0.0,0.0,2.41044776119403,0.6748306778948377,0.18907060231352213,0.052253689668927,0.022337455125648185,578486
179.0,179,1672.359505,0.0,0.0,0.0,2.6529850746268657,0.6441733790489061,0.17944899478778853,0.04802680565897245,0.036857781087118395,607811
179.0,179,1772.850923,0.0,0.0,0.0,2.5970149253731343,0.6482079203490911,0.1794066317626527,0.04223385689354276,0.037347294938917974,622383
